Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,136,135,148,135,154,157,177,166,187,193,217,196,224
  └─ YOY Sales Growth %,4.07%,5.56%,9.65%,5.24%,13.52%,16.32%,19.84%,23.14%,21.34%,23.02%,22.09%,17.85%,19.66%
Expenses,111,100,110,103,121,115,129,124,130,135,145,138,149
  └─ Material Cost %,30.73%,28.22%,29.49%,28.51%,30.19%,28.97%,28.75%,27.22%,26.43%,28.82%,27.74%,24.14%,25.31%
  └─ Employee Cost %,20.82%,20.66%,18.28%,19.56%,17.23%,18.30%,16.63%,21.15%,17.88%,17.10%,15.35%,18.29%,16.11%
Operating Profit,25,35,38,32,34,42,48,42,57,58,71,58,75
OPM %,18%,26%,25%,23%,22%,27%,27%,25%,30%,30%,33%,30%,34%
Other Income,4,1,3,3,3,4,3,4,5,5,3,-1,5
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-6.16,0.00
  └─ Other income normal,4.02,1.10,2.53,2.86,3.49,3.61,2.61,4.01,4.59,4.90,3.33,5.26,4.89
Interest,1,1,1,1,1,1,1,1,1,1,1,-0,2
Depreciation,11,10,11,13,13,11,13,17,14,11,12,22,14
Profit before tax,17,25,28,20,23,34,37,28,47,50,63,35,64
Tax %,28%,31%,28%,26%,25%,29%,28%,32%,54%,24%,24%,21%,24%
Net Profit,12,17,20,15,17,24,26,19,22,38,48,28,49
  └─ Minority share,0,0,0,1,1,0,0,0,0,1,0,1,-2
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-4,0
  └─ Profit excl Excep,12,17,20,15,17,24,26,19,22,38,48,32,49
  └─ Profit for PE,13,17,20,15,18,24,27,19,22,39,48,33,47
  └─ Profit for EPS,13,17,20,15,18,24,27,19,22,39,48,29,47
  └─ YOY Profit Growth %,-41%,-20%,32%,4%,41%,40%,31%,24%,22%,61%,80%,75%,117%
EPS in Rs,0.79,1.09,1.28,0.97,1.12,1.52,1.68,1.20,1.36,2.45,3.02,1.82,2.96
Raw PDF,,,,,,,,,,,,,
