Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,129.44,0.11,65.13,195.43,707.68,865.52,0.17,0.20,1526.64,471.05,119.10,54.34,1440.43
  └─ YOY Sales Growth %,488.36%,450.00%,37.61%,20257.29%,446.72%,786736.36%,-99.74%,-99.90%,115.72%,-45.58%,69958.82%,27070.00%,-5.65%
Expenses,135.15,-1.88,65.42,195.54,705.57,860.91,0.18,1.25,1522.15,458.63,119.23,53.76,1440.81
  └─ Material Cost %,101%,-1809%,100%,100%,99%,99%,-71%,210%,100%,97%,100%,99%,100%
  └─ Employee Cost %,0%,55%,0%,0%,0%,0%,41%,35%,0%,0%,0%,0%,0%
Operating Profit,-5.71,1.99,-0.29,-0.11,2.11,4.61,-0.01,-1.05,4.49,12.42,-0.13,0.58,-0.38
OPM %,-4.41%,1809.09%,-0.45%,-0.06%,0.30%,0.53%,-5.88%,-525.00%,0.29%,2.64%,-0.11%,1.07%,-0.03%
Other Income,1.52,3.19,2.40,1.81,1.80,3.44,2.22,1.41,7.22,5.38,3.12,2.62,2.86
  └─ Other income normal,1.52,3.19,2.40,1.81,1.80,3.44,2.22,1.41,7.22,5.38,3.12,2.62,2.86
Interest,0.41,0.46,0.59,0.45,0.19,-0.00,0.20,0.01,-0.16,0.01,-0.00,-0.00,0.01
Depreciation,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.70
Profit before tax,-4.65,4.67,1.47,1.20,3.67,8.00,1.96,0.30,11.82,17.74,2.94,3.15,1.77
Tax %,-6.45%,11.35%,10.20%,26.67%,23.16%,19.88%,1.02%,46.67%,6.68%,16.69%,38.78%,34.29%,53.67%
Net Profit,-4.35,4.14,1.31,0.88,2.82,6.41,1.94,0.16,11.04,14.78,1.81,2.06,0.83
  └─ Profit excl Excep,-4,4,1,1,3,6,2,0,11,15,2,2,1
  └─ Profit for PE,-4,4,1,1,3,6,2,0,11,15,2,2,1
  └─ Profit for EPS,-4,4,1,1,3,6,2,0,11,15,2,2,1
  └─ YOY Profit Growth %,-314%,294%,-72%,483%,165%,55%,48%,-82%,291%,131%,-7%,1188%,-92%
EPS in Rs,-3.19,3.04,0.96,0.65,2.07,4.71,1.42,0.12,8.10,10.85,1.33,1.51,0.61
Raw PDF,,,,,,,,,,,,,
