Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2322,2289,2263,2222,2426,2539,2513,2445,2499,2592,2663,2716,3032
  └─ YOY Sales Growth %,,-14.45%,-15.59%,-6.39%,4.51%,10.94%,11.05%,10.03%,2.99%,2.08%,5.96%,11.09%,21.35%
Expenses,2155,2118,2078,2060,2261,2358,2323,2294,2330,2415,2481,2510,2814
  └─ Material Cost %,17.67%,18.20%,16.16%,18.52%,19.27%,19.24%,17.28%,16.01%,18.63%,18.80%,16.76%,17.33%,21.53%
  └─ Employee Cost %,21.15%,24.02%,25.31%,24.86%,23.42%,22.72%,22.93%,24.15%,24.41%,23.87%,24.20%,22.04%,21.12%
Operating Profit,167,170,185,162,165,182,190,151,169,177,182,206,218
OPM %,7%,7%,8%,7%,7%,7%,8%,6%,7%,7%,7%,8%,7%
Other Income,-1,-18,-13,22,16,7,8,9,14,95,12,-1,8
  └─ Exceptional items,-12.98,-37.27,-21.91,0.00,0.00,0.00,0.00,0.00,0.00,-91.29,0.00,-9.13,-5.21
  └─ Other income normal,12.29,19.00,9.29,22.23,16.23,6.58,7.78,8.73,14.36,185.97,12.30,8.27,13.28
Interest,52,63,57,44,38,40,41,39,37,38,33,42,45
Depreciation,134,137,142,140,139,135,140,136,133,130,137,147,156
Profit before tax,-19,-48,-26,1,5,14,18,-15,13,103,23,16,26
Tax %,-37%,36%,54%,-1565%,-9%,46%,40%,57%,130%,31%,30%,30%,29%
Net Profit,-12,-65,-41,10,5,7,11,-24,-4,71,16,11,18
  └─ Minority share,1,-0,-9,-0,-1,-1,-1,-1,-1,-1,-1,-0,-1
  └─ Exceptional items AT,-9,-25,-12,0,0,0,0,0,0,-63,0,-3,-4
  └─ Profit excl Excep,-3,-40,-29,10,5,7,11,-24,-4,134,16,14,22
  └─ Profit for PE,-3,-41,-38,10,4,6,9,-25,-5,132,16,13,21
  └─ Profit for EPS,-11,-66,-50,10,4,6,9,-25,-5,70,16,11,18
  └─ YOY Profit Growth %,,-1082%,-202%,-44%,255%,116%,125%,-358%,-210%,1941%,68%,154%,543%
EPS in Rs,-0.31,-1.80,-1.13,0.22,0.10,0.15,0.21,-0.56,-0.11,1.60,0.35,0.24,0.40
Raw PDF,,,,,,,,,,,,,
