Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,22.74,23.79,25.98,28.42,30.45,31.57,34.82,37.70,33.34,37.67,39.67,42.30,43.03
  └─ YOY Sales Growth %,59.80%,44.09%,40.43%,38.30%,33.91%,32.70%,34.03%,32.65%,9.49%,19.32%,13.93%,12.20%,29.06%
Expenses,13.46,13.59,14.75,16.40,17.50,19.56,21.61,23.62,24.79,27.73,27.60,28.60,30.43
  └─ Employee Cost %,44%,43%,43%,42%,41%,44%,43%,45%,54%,51%,48%,48%,51%
Operating Profit,9.28,10.20,11.23,12.02,12.95,12.01,13.21,14.08,8.55,9.94,12.07,13.70,12.60
OPM %,40.81%,42.88%,43.23%,42.29%,42.53%,38.04%,37.94%,37.35%,25.64%,26.39%,30.43%,32.39%,29.28%
Other Income,0.43,0.07,0.10,0.12,0.05,0.10,0.11,0.08,0.16,0.10,0.14,0.16,0.44
  └─ Other income normal,0.43,0.07,0.10,0.12,0.05,0.10,0.11,0.08,0.16,0.10,0.14,0.16,0.44
Interest,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.05,0.14,0.26,0.16,0.21,0.23
Depreciation,0.13,0.14,0.18,0.26,0.28,0.30,0.65,0.51,0.76,0.77,0.79,0.78,0.85
Profit before tax,9.58,10.13,11.15,11.88,12.72,11.81,12.58,13.60,7.81,9.01,11.26,12.87,11.96
Tax %,23.49%,24.98%,26.10%,24.75%,26.10%,24.22%,27.03%,24.19%,24.97%,28.63%,25.40%,23.93%,18.98%
Net Profit,7.34,7.59,8.23,8.94,9.40,8.95,9.19,10.32,5.86,6.43,8.41,9.80,9.69
  └─ Profit excl Excep,7,8,8,9,9,9,9,10,6,6,8,10,10
  └─ Profit for PE,7,8,8,9,9,9,9,10,6,6,8,10,10
  └─ Profit for EPS,7,8,8,9,9,9,9,10,6,6,8,10,10
  └─ YOY Profit Growth %,68%,43%,39%,45%,28%,18%,12%,15%,-38%,-28%,-8%,-5%,65%
EPS in Rs,3.10,3.20,3.47,3.77,3.97,3.78,3.88,4.35,2.47,2.71,3.55,4.13,4.09
Raw PDF,,,,,,,,,,,,,
