Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,452,448,339,344,396,458,308,351,426,506,325,368,480
  └─ YOY Sales Growth %,7.69%,-6.58%,-7.10%,-3.63%,-12.48%,2.12%,-9.00%,2.28%,7.53%,10.46%,5.41%,4.59%,12.66%
Expenses,427,412,326,330,372,418,305,340,381,454,313,342,429
  └─ Material Cost %,59%,54%,55%,52%,56%,57%,54%,55%,53%,55%,51%,51%,52%
  └─ Employee Cost %,8%,8%,9%,10%,8%,7%,11%,11%,8%,7%,11%,9%,8%
Operating Profit,25,36,13,14,24,39,4,11,44,51,12,26,51
OPM %,6%,8%,4%,4%,6%,9%,1%,3%,10%,10%,4%,7%,11%
Other Income,3,2,2,2,4,2,2,2,3,38,1,2,24
  └─ Exceptional items,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,36.74,-0.00,-0.00,22.96
  └─ Other income normal,3.18,2.20,2.39,2.38,3.78,1.75,1.88,1.76,2.77,1.51,1.26,2.03,1.48
Interest,8,8,8,10,9,11,11,11,11,9,8,8,8
Depreciation,13,14,14,15,17,16,16,16,16,16,16,16,17
Profit before tax,7,16,-6,-9,2,14,-22,-14,20,64,-11,3,51
Tax %,35%,27%,-20%,-20%,40%,27%,-24%,-23%,28%,19%,-23%,33%,22%
Net Profit,4,12,-5,-7,1,10,-17,-11,15,52,-9,2,40
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,29,0,0,18
  └─ Profit excl Excep,4,12,-5,-7,1,10,-17,-11,15,23,-9,2,22
  └─ Profit for PE,4,12,-5,-7,1,10,-17,-11,15,23,-9,2,22
  └─ Profit for EPS,4,12,-5,-7,1,10,-17,-11,15,52,-9,2,40
  └─ YOY Profit Growth %,-85%,-69%,-169%,-229%,-74%,-17%,-227%,-53%,1167%,128%,47%,117%,51%
EPS in Rs,0.50,1.38,-0.59,-0.83,0.13,1.15,-1.92,-1.27,1.69,6.03,-1.01,0.22,4.63
Raw PDF,,,,,,,,,,,,,
