Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1222,1233,1305,1204,1246,1306,1367,1335,1475,1507,1644,2151,2594
  └─ YOY Sales Growth %,30%,19%,14%,7%,2%,6%,5%,11%,18%,15%,20%,61%,76%
Expenses,946,963,997,925,955,1004,1058,1027,1118,1171,1243,1786,2086
  └─ Material Cost %,21.48%,22.03%,21.80%,20.29%,21.01%,21.17%,21.17%,19.87%,20.69%,20.29%,19.60%,17.73%,19.53%
  └─ Employee Cost %,18.61%,19.89%,19.56%,21.12%,19.59%,20.68%,20.19%,20.32%,18.66%,19.61%,18.20%,25.04%,28.87%
Operating Profit,276,271,308,279,291,302,309,307,358,337,401,365,508
OPM %,23%,22%,24%,23%,23%,23%,23%,23%,24%,22%,24%,17%,20%
Other Income,15,15,18,18,26,24,23,18,20,24,24,-29,25
  └─ Exceptional items,0.00,0.00,0.00,0.00,2.73,0.85,-0.50,-0.59,-7.32,0.66,0.21,-52.24,-4.06
  └─ Other income normal,14.68,15.09,18.40,17.89,23.73,23.39,23.51,18.29,26.84,23.79,23.99,23.21,29.23
Interest,21,21,23,25,28,34,35,37,41,45,42,65,91
Depreciation,56,59,55,63,65,61,65,70,82,84,87,122,154
Profit before tax,214,206,248,209,225,231,232,219,254,232,296,149,288
Tax %,19%,11%,9%,10%,15%,13%,14%,12%,22%,15%,13%,15%,22%
Net Profit,173,184,227,188,191,202,199,193,197,197,258,127,224
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
  └─ Exceptional items AT,0,0,0,0,3,1,-0,-1,-5,1,0,-42,-4
  └─ Profit excl Excep,173,184,227,188,188,201,199,194,203,196,258,169,228
  └─ Profit for PE,173,184,227,188,188,201,199,194,203,196,258,169,228
  └─ Profit for EPS,173,184,227,188,191,201,199,193,197,197,258,127,224
  └─ YOY Profit Growth %,151%,66%,34%,22%,9%,9%,-12%,3%,8%,-2%,30%,-13%,12%
EPS in Rs,8.47,9.00,11.09,9.20,9.33,9.85,9.72,9.44,9.65,9.62,12.64,6.20,10.96
Raw PDF,,,,,,,,,,,,,
