Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,190.24,137.97,210.52,199.56,245.26,206.28,233.47,245.29,269.84,238.89,173.49,200.36,120.50
  └─ YOY Sales Growth %,,,74%,32%,29%,50%,11%,23%,10%,16%,-26%,-18%,-55%
Expenses,142.53,105.63,153.50,152.72,177.64,156.00,164.94,174.20,205.00,184.78,136.32,169.61,102.19
  └─ Material Cost %,-12%,-24%,0%,-10%,28%,-11%,20%,3%,2%,-3%,-12%,3%,-108%
  └─ Employee Cost %,3%,3%,2%,2%,3%,3%,3%,3%,3%,4%,6%,6%,10%
Operating Profit,47.71,32.34,57.02,46.84,67.62,50.28,68.53,71.09,64.84,54.11,37.17,30.75,18.31
OPM %,25.08%,23.44%,27.09%,23.47%,27.57%,24.37%,29.35%,28.98%,24.03%,22.65%,21.42%,15.35%,15.20%
Other Income,2.02,1.10,7.64,6.25,0.67,2.25,2.03,2.63,2.23,2.33,4.38,2.52,3.07
  └─ Other income normal,2.02,1.10,7.64,6.25,0.67,2.25,2.03,2.63,2.23,2.33,4.38,2.52,3.07
Interest,1.20,1.67,1.65,1.20,1.77,0.96,0.78,1.36,1.86,3.05,2.65,3.48,4.06
Depreciation,1.01,1.23,1.28,1.35,2.67,2.16,2.38,2.56,2.52,2.55,2.48,2.63,2.55
Profit before tax,47.52,30.54,61.73,50.54,63.85,49.41,67.40,69.80,62.69,50.84,36.42,27.16,14.77
Tax %,24.64%,25.38%,26.50%,25.94%,25.78%,24.79%,26.34%,27.49%,25.16%,25.14%,22.76%,29.01%,61.27%
Net Profit,35.82,22.78,45.36,37.43,47.38,37.17,49.65,50.60,46.92,38.06,28.14,19.29,5.71
  └─ Minority share,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,-0,-0
  └─ Profit excl Excep,36,23,45,37,47,37,50,51,47,38,28,19,6
  └─ Profit for PE,35,23,45,37,47,37,50,50,47,38,28,19,6
  └─ Profit for EPS,35,23,45,37,47,37,50,50,47,38,28,19,6
  └─ YOY Profit Growth %,,,54%,26%,34%,64%,10%,35%,-2%,2%,-43%,-63%,-88%
EPS in Rs,7.54,4.82,8.15,6.72,8.53,6.68,8.94,9.09,8.39,6.82,5.09,3.39,1.01
Raw PDF,,,,,,,,,,,,,
