Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,42,40,36,37,39,35,37,37,35,36,40,41,34
  └─ YOY Sales Growth %,-35.91%,-30.62%,-45.11%,-32.04%,-7.73%,-13.19%,3.07%,0.49%,-9.28%,1.39%,7.20%,10.78%,-3.63%
Expenses,25,17,14,17,27,16,27,24,30,63,17,19,30
  └─ Material Cost %,5.62%,4.84%,6.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
  └─ Employee Cost %,13.04%,14.41%,13.43%,14.65%,15.01%,10.76%,15.77%,15.31%,14.19%,12.32%,10.57%,13.52%,15.99%
Operating Profit,17,23,22,20,12,19,10,13,5,-27,23,22,4
OPM %,40%,57%,62%,55%,30%,54%,27%,34%,14%,-76%,59%,54%,11%
Other Income,37,2,-0,-0,578,92,3,2,8,1,1,1,-2206
  └─ Exceptional items,-1,0,-2,-2,487,82,-0,-0,0,-0,-0,-0,-2226
  └─ Other income normal,38,2,2,2,91,9,3,2,8,1,1,1,20
Interest,98,100,64,66,-30,43,57,45,108,55,57,122,181
Depreciation,28,28,18,18,18,20,20,20,24,20,21,27,34
Profit before tax,-72,-103,-60,-64,602,47,-64,-51,-120,-102,-53,-125,-2417
Tax %,-0%,0%,-0%,0%,-0%,0%,1%,0%,0%,0%,1%,0%,-0%
Net Profit,-72,-103,-60,-64,602,47,-65,-51,-120,-102,-54,-125,-2417
  └─ Exceptional items AT,-1,0,-2,-2,487,82,-0,-0,0,-0,-0,-0,-2226
  └─ Profit excl Excep,-71,-103,-57,-62,115,-35,-65,-51,-120,-102,-54,-125,-191
  └─ Profit for PE,-71,-103,-57,-62,115,-35,-65,-51,-120,-102,-54,-125,-191
  └─ Profit for EPS,-72,-103,-60,-64,602,47,-65,-51,-120,-102,-54,-125,-2417
  └─ YOY Profit Growth %,34%,-8%,40%,41%,262%,66%,-13%,18%,-204%,-192%,17%,-145%,-60%
EPS in Rs,-2.74,-3.94,-2.28,-2.45,22.94,1.81,-2.47,-1.93,-4.54,-3.86,-2.04,-4.73,-91.74
Raw PDF,,,,,,,,,,,,,
