Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,12.07,9.91,15.58,16.02,22.21,18.26,15.29,11.58,17.59,17.31,13.22,13.03,10.61
  └─ YOY Sales Growth %,15.50%,12.36%,17.32%,23.90%,84.01%,84.26%,-1.86%,-27.72%,-20.80%,-5.20%,-13.54%,12.52%,-39.68%
Expenses,6.16,8.52,13.96,8.71,10.64,8.56,16.88,9.92,18.12,9.19,11.49,11.09,18.38
  └─ Material Cost %,0.00%,0.00%,15.40%,0.00%,0.00%,0.00%,0.00%,0.00%,18.76%,0.00%,0.00%,6.75%,0.00%
  └─ Employee Cost %,11.02%,14.33%,9.76%,12.36%,7.56%,10.19%,17.46%,16.49%,9.89%,12.36%,15.81%,19.57%,18.66%
Operating Profit,5.91,1.39,1.62,7.31,11.57,9.70,-1.59,1.66,-0.53,8.12,1.73,1.94,-7.77
OPM %,48.96%,14.03%,10.40%,45.63%,52.09%,53.12%,-10.40%,14.34%,-3.01%,46.91%,13.09%,14.89%,-73.23%
Other Income,0.50,0.66,1.01,-1.56,-1.01,0.19,0.79,0.31,0.51,-0.12,0.23,3.32,0.80
  └─ Exceptional items,0.00,0.00,0.00,-2.09,-1.46,-0.25,0.33,0.04,0.05,-0.24,0.04,0.01,0.62
  └─ Other income normal,0.50,0.66,1.01,0.53,0.45,0.44,0.46,0.27,0.46,0.12,0.19,3.31,0.18
Interest,0.49,0.41,0.52,0.77,0.59,0.72,1.24,1.16,1.15,0.59,0.71,1.01,0.42
Depreciation,0.19,0.18,0.17,0.18,0.27,0.10,0.11,0.16,0.26,0.20,0.24,0.26,0.25
Profit before tax,5.73,1.46,1.94,4.80,9.70,9.07,-2.15,0.65,-1.43,7.21,1.01,3.99,-7.64
Tax %,26.70%,50.00%,18.04%,44.58%,28.76%,29.00%,-1.86%,100.00%,59.44%,26.35%,20.79%,23.06%,-30.10%
Net Profit,4.20,0.73,1.59,2.67,6.92,6.43,-2.12,0.01,-2.29,5.31,0.80,3.08,-5.34
  └─ Exceptional items AT,0,0,0,-1,-1,-0,0,-0,-0,-0,0,0,1
  └─ Profit excl Excep,4,1,2,4,8,7,-2,0,-2,5,1,3,-6
  └─ Profit for PE,4,1,2,4,8,7,-2,0,-2,5,1,3,-6
  └─ Profit for EPS,4,1,2,3,7,6,-2,0,-2,5,1,3,-5
  └─ YOY Profit Growth %,136%,-67%,11%,166%,90%,805%,-247%,-99%,-128%,-17%,134%,7600%,-164%
EPS in Rs,0.04,0.01,0.02,0.03,0.07,0.06,-0.02,0.00,-0.02,0.05,0.01,0.03,-0.05
Raw PDF,,,,,,,,,,,,,
