Metric,Mar 2006,Jun 2006,Sep 2006,Dec 2006,Mar 2007,Jun 2007,Sep 2007,Dec 2007,Mar 2008,Jun 2008,Sep 2008,Dec 2008,Mar 2009
Sales,19.15,13.14,8.77,20.62,20.52,16.01,12.80,16.62,25.96,15.47,10.14,12.24,13.60
  └─ YOY Sales Growth %,19.09%,34.91%,47.89%,24.14%,7.15%,21.84%,45.95%,-19.40%,26.51%,-3.37%,-20.78%,-26.35%,-47.61%
Expenses,11.60,8.18,7.68,11.37,12.54,10.83,10.11,15.49,14.50,12.55,12.57,12.79,12.40
  └─ Material Cost %,8.72%,6.16%,8.10%,6.26%,8.48%,7.37%,6.09%,10.47%,8.47%,7.43%,3.75%,5.72%,4.56%
  └─ Employee Cost %,12.27%,16.74%,25.31%,13.34%,14.28%,16.49%,20.47%,19.55%,14.79%,20.30%,29.19%,25.57%,23.46%
Operating Profit,7.55,4.96,1.09,9.25,7.98,5.18,2.69,1.13,11.46,2.92,-2.43,-0.55,1.20
OPM %,39.43%,37.75%,12.43%,44.86%,38.89%,32.35%,21.02%,6.80%,44.14%,18.88%,-23.96%,-4.49%,8.82%
Other Income,1.42,0.84,0.28,1.22,4.35,1.78,0.87,2.95,2.80,4.11,-0.45,2.01,1.11
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.13,0.00,3.23,-0.97,-0.28,-1.17
  └─ Other income normal,1.42,0.84,0.28,1.22,4.35,1.78,0.27,2.82,2.80,0.88,0.52,2.29,2.28
Interest,0.61,0.60,0.65,0.90,0.75,0.58,0.68,0.86,0.68,0.61,0.33,0.39,0.33
Depreciation,0.86,0.86,0.70,0.75,0.95,0.98,1.01,1.05,0.85,0.85,0.79,0.87,0.85
Profit before tax,7.50,4.34,0.02,8.82,10.63,5.40,1.87,2.17,12.73,5.57,-4.00,0.20,1.13
Tax %,40.13%,17.97%,-850.00%,40.82%,32.83%,33.15%,60.43%,25.35%,27.89%,14.36%,12.25%,-535.00%,12.39%
Net Profit,4.41,3.50,0.16,5.19,7.09,3.61,0.70,1.59,9.18,4.77,-4.52,1.27,0.99
  └─ Minority share,-0,-2,-1,-2,-1,-1,-1,-0,-1,-1,-0,0,1
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,3,-1,-0,-1
  └─ Profit excl Excep,4,4,0,5,7,4,0,1,9,2,-4,2,2
  └─ Profit for PE,4,1,-1,4,6,2,-1,1,8,1,-4,2,3
  └─ Profit for EPS,4,1,-1,4,6,2,-1,2,8,4,-5,2,2
  └─ YOY Profit Growth %,23%,178%,64%,1%,55%,63%,-1%,-60%,34%,-45%,-384%,41%,-64%
EPS in Rs,0.43,0.15,-0.09,0.38,0.67,0.25,-0.06,0.17,0.90,0.43,-0.52,0.19,0.22
Raw PDF,,,,,,,,,,,,,
