Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,18662,17737,16012,16740,20419,18819,16294,17779,23063,21275,19607,21830,25799
  └─ YOY Sales Growth %,18.36%,16.97%,15.26%,7.85%,9.41%,6.10%,1.76%,6.21%,12.95%,13.06%,20.33%,22.78%,11.86%
Expenses,15340,14688,13461,13485,16305,15801,14269,14885,18456,16869,16518,17919,20201
  └─ Material Cost %,16.99%,16.60%,15.58%,15.86%,18.66%,17.17%,17.92%,18.02%,18.86%,17.95%,19.84%,20.17%,19.67%
  └─ Employee Cost %,3.84%,3.99%,5.07%,4.59%,3.67%,4.14%,5.85%,5.01%,4.26%,4.57%,5.43%,4.77%,4.20%
Operating Profit,3322,3049,2551,3255,4114,3017,2026,2893,4608,4406,3089,3911,5599
OPM %,18%,17%,16%,19%,20%,16%,12%,16%,20%,21%,16%,18%,22%
Other Income,123,177,171,146,73,83,226,247,93,142,174,46,77
  └─ Exceptional items,0,0,0,0,-72,-88,0,0,-9,-38,0,-89,-11
  └─ Other income normal,123,177,171,146,145,171,226,247,102,180,174,136,88
Interest,191,211,234,262,261,326,393,457,475,433,459,492,487
Depreciation,762,749,798,783,815,918,980,993,1125,1107,1148,1182,1208
Profit before tax,2492,2267,1690,2355,3111,1857,879,1691,3101,3008,1656,2283,3981
Tax %,33%,25%,24%,25%,27%,20%,19%,19%,20%,26%,25%,24%,25%
Net Profit,1670,1690,1280,1775,2259,1493,708,1363,2475,2221,1238,1729,3000
  └─ Minority share,-4,-2,1,2,-0,1,-5,-4,7,5,-6,-4,-17
  └─ Exceptional items AT,0,0,0,0,-52,-71,0,0,-7,-28,0,-68,-8
  └─ Profit excl Excep,1670,1690,1280,1775,2311,1564,708,1363,2482,2249,1238,1797,3008
  └─ Profit for PE,1666,1688,1281,1777,2310,1566,703,1359,2490,2254,1232,1793,2991
  └─ Profit for EPS,1666,1688,1281,1777,2258,1495,703,1359,2482,2226,1232,1725,2983
  └─ YOY Profit Growth %,-32%,7%,70%,68%,39%,-7%,-45%,-24%,8%,44%,75%,32%,20%
EPS in Rs,57.71,58.49,44.39,61.55,78.22,51.78,24.34,47.09,84.23,75.54,41.79,58.55,101.22
Raw PDF,,,,,,,,,,,,,
