Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,34439,37106,38938,40865,42607,44582,46326,47037,48387,49080,48181,48364,49594
  └─ YOY Sales Growth %,37.76%,41.85%,34.97%,29.24%,23.72%,20.15%,18.97%,15.10%,13.57%,10.09%,4.00%,2.82%,2.49%
Interest,14479,16368,17908,19409,20424,21122,22225,22633,23047,23090,22017,21874,22047
Expenses,25959,21402,24560,24929,30604,29387,32221,33510,37588,31991,35065,37154,41823
  └─ Employee Cost %,12.33%,12.97%,11.97%,11.62%,11.62%,13.83%,12.94%,12.06%,11.98%,13.53%,12.70%,12.91%,12.62%
Financing Profit,-6000,-663,-3530,-3473,-8421,-5927,-8120,-9106,-12248,-6002,-8901,-10664,-14276
Financing Margin %,-17%,-2%,-9%,-8%,-20%,-13%,-18%,-19%,-25%,-12%,-18%,-22%,-29%
Other Income,19735,15229,18690,18615,24575,22688,26617,27589,31361,25496,27966,28418,35020
  └─ Other income normal,19735,15229,18690,18615,24575,22688,26617,27589,31361,25496,27966,28418,35020
Depreciation,0,0,0,0,0,0,0,0,0,0,0,0,0
Profit before tax,13735,14566,15160,15142,16154,16761,18496,18483,19113,19494,19065,17754,20744
Tax %,25%,24%,25%,26%,26%,26%,25%,25%,25%,26%,25%,24%,25%
Net Profit,10236,11014,11351,11515,12200,12463,13906,13847,14354,14456,14318,13481,15681
  └─ Profit from Associates,0,0,0,260,227,57,45,18,30,63,62,70,69
  └─ Minority share,-384,-378,-455,-463,-529,-767,-958,-964,-851,-899,-961,-943,-926
  └─ Profit excl Excep,10236,11014,11351,11515,12200,12463,13906,13847,14354,14456,14318,13481,15681
  └─ Profit for PE,9853,10636,10896,11053,11672,11696,12948,12883,13502,13558,13357,12538,14755
  └─ Profit for EPS,9853,10636,10896,11053,11672,11696,12948,12883,13502,13558,13357,12538,14755
  └─ YOY Profit Growth %,28%,44%,36%,26%,18%,10%,19%,17%,16%,16%,3%,-3%,9%
EPS in Rs,14.11,15.20,15.56,15.76,16.62,16.62,18.38,18.25,18.96,19.00,18.70,17.53,20.61
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
