Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1145,1075,1020,966,1074,1024,1045,1057,1051,1038,1121,1051,1179
  └─ YOY Sales Growth %,-11.64%,-7.79%,-21.76%,-16.57%,-6.16%,-4.71%,2.48%,9.35%,-2.16%,1.33%,7.22%,-0.55%,12.12%
Expenses,1043,958,902,871,983,915,921,918,905,896,985,924,1016
  └─ Material Cost %,57%,50%,50%,53%,55%,52%,49%,51%,51%,50%,54%,53%,52%
  └─ Employee Cost %,8%,9%,10%,10%,8%,10%,11%,10%,9%,10%,10%,10%,9%
Operating Profit,102,117,118,96,91,110,124,138,147,142,135,126,163
OPM %,9%,11%,12%,10%,8%,11%,12%,13%,14%,14%,12%,12%,14%
Other Income,9,8,9,9,10,10,10,9,8,11,11,-4,9
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-13.04,0.00
  └─ Other income normal,9.01,8.50,8.64,8.81,9.50,9.65,10.46,9.44,8.39,11.22,10.81,9.50,9.31
Interest,6,11,13,15,14,14,15,12,14,13,12,12,12
Depreciation,30,32,34,34,36,39,40,40,39,41,41,45,48
Profit before tax,76,81,80,55,51,66,80,96,102,100,93,65,112
Tax %,31%,29%,28%,30%,43%,26%,26%,27%,27%,25%,25%,28%,23%
Net Profit,52,58,57,39,29,49,59,69,74,75,69,47,86
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-9,0
  └─ Profit excl Excep,52,58,57,39,29,49,59,69,74,75,69,56,86
  └─ Profit for PE,52,58,57,39,29,49,59,69,74,75,69,56,86
  └─ Profit for EPS,52,58,57,39,29,49,59,69,74,75,69,47,86
  └─ YOY Profit Growth %,-24%,-27%,-32%,-58%,-44%,-15%,3%,80%,153%,54%,18%,-19%,17%
EPS in Rs,3.28,3.62,3.61,2.42,1.84,3.06,3.70,4.36,4.65,4.71,4.36,2.94,5.43
Raw PDF,,,,,,,,,,,,,
