Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,855,814,785,797,829,826,891,861,896,887,908,917,979
  └─ YOY Sales Growth %,11.57%,7.34%,-4.33%,-4.38%,-3.06%,1.47%,13.57%,7.96%,8.09%,7.36%,1.84%,6.57%,9.28%
Expenses,701,669,640,640,678,672,730,718,757,743,735,741,768
  └─ Material Cost %,52.77%,52.60%,50.48%,49.14%,50.32%,47.40%,49.65%,50.30%,53.90%,52.20%,51.13%,50.69%,48.55%
  └─ Employee Cost %,12.03%,13.19%,13.32%,13.34%,13.20%,15.23%,13.60%,12.89%,12.98%,12.76%,12.24%,12.46%,12.45%
Operating Profit,154,146,144,157,152,154,161,143,140,145,173,176,212
OPM %,18%,18%,18%,20%,18%,19%,18%,17%,16%,16%,19%,19%,22%
Other Income,13,7,25,8,14,9,11,9,28,20,10,-5,21
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.80,-13.35,-10.61
  └─ Other income normal,13.39,6.57,24.54,7.59,14.03,9.07,11.10,9.18,27.85,19.96,27.56,8.75,31.12
Interest,8,6,6,6,7,7,8,9,7,6,5,5,4
Depreciation,17,18,18,19,23,22,23,26,28,29,28,29,31
Profit before tax,142,129,144,140,136,135,141,118,133,130,150,138,197
Tax %,26%,22%,24%,23%,22%,23%,23%,22%,24%,22%,27%,22%,25%
Net Profit,105,101,110,108,106,104,109,92,101,101,110,108,148
  └─ Minority share,-0,-0,-0,-0,-0,0,0,0,0,0,-0,-0,-0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,-18,-10,-10
  └─ Profit excl Excep,105,101,110,108,106,104,109,92,101,101,128,118,158
  └─ Profit for PE,105,101,109,108,106,104,110,93,101,101,128,118,158
  └─ Profit for EPS,105,101,109,108,106,104,110,93,101,101,110,108,148
  └─ YOY Profit Growth %,30%,23%,39%,28%,1%,3%,0%,-14%,-5%,-3%,16%,27%,56%
EPS in Rs,3.45,3.31,3.59,3.53,3.49,3.42,3.60,3.04,3.31,3.31,3.60,3.53,4.85
Raw PDF,,,,,,,,,,,,,
