Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,96,95,101,95,95,97,99,91,97,86,94,100,86
  └─ YOY Sales Growth %,-17.02%,-2.27%,4.62%,-8.69%,-1.34%,1.27%,-2.61%,-3.41%,2.24%,-11.35%,-4.25%,9.41%,-11.19%
Expenses,93,89,89,90,93,92,93,81,112,84,93,124,128
  └─ Material Cost %,40%,46%,52%,35%,43%,46%,44%,43%,58%,47%,46%,72%,54%
  └─ Employee Cost %,20%,12%,8%,26%,19%,15%,17%,16%,17%,18%,21%,17%,21%
Operating Profit,3,6,13,5,2,5,6,10,-15,2,2,-24,-41
OPM %,3%,6%,12%,5%,2%,5%,6%,11%,-15%,2%,2%,-24%,-48%
Other Income,-6,10,9,6,8,27,-1,-2,8,9,3,5,-147
  └─ Exceptional items,-3,0,8,0,3,15,0,0,2,0,1,-0,-155
  └─ Other income normal,-3,10,1,6,5,12,-1,-2,7,9,2,5,9
Interest,11,6,6,7,6,7,3,7,8,7,7,12,7
Depreciation,4,4,5,6,4,4,7,4,3,4,4,4,6
Profit before tax,-17,5,12,-2,-1,20,-5,-3,-18,0,-6,-35,-201
Tax %,-6%,0%,13%,-18%,128%,1%,-9%,25%,-4%,2617%,1%,-17%,2%
Net Profit,-16,5,10,-2,-2,20,-4,-4,-17,-2,-6,-29,-204
  └─ Exceptional items AT,-3,0,7,0,1,15,0,0,2,0,0,-0,-152
  └─ Profit excl Excep,-13,5,3,-2,-3,5,-4,-4,-19,-2,-6,-28,-52
  └─ Profit for PE,-13,5,3,-2,-3,5,-4,-4,-19,-2,-6,-28,-52
  └─ Profit for EPS,-16,5,10,-2,-2,20,-4,-4,-17,-2,-6,-29,-204
  └─ YOY Profit Growth %,-683%,2314%,-48%,-125%,80%,6%,-240%,-85%,-622%,-128%,-56%,-699%,-180%
EPS in Rs,-3.21,1.01,2.04,-0.38,-0.34,4.05,-0.83,-0.70,-3.40,-0.30,-1.20,-5.73,-40.77
Raw PDF,,,,,,,,,,,,,
