Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,446,208,302,378,450,362,431,450,576,410,508,576,599
  └─ YOY Sales Growth %,,,,58.23%,0.98%,73.85%,42.47%,18.94%,27.89%,13.36%,17.93%,28.12%,4.08%
Expenses,362,192,248,282,316,277,324,337,398,310,383,421,452
  └─ Material Cost %,65.10%,47.34%,53.30%,48.41%,51.35%,46.79%,49.45%,49.81%,45.63%,44.04%,43.99%,42.36%,48.61%
  └─ Employee Cost %,8.91%,20.18%,16.63%,14.71%,12.59%,15.76%,15.05%,14.28%,12.54%,17.68%,17.02%,15.93%,13.24%
Operating Profit,84,16,55,96,134,85,107,113,178,100,125,155,147
OPM %,19%,8%,18%,25%,30%,23%,25%,25%,31%,24%,25%,27%,25%
Other Income,41,-1,1,3,3,4,11,-0,-0,20,9,6,25
  └─ Exceptional items,30.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,10.95,-0.93,1.32,3.10,2.99,3.98,11.07,-0.14,-0.43,20.50,9.13,6.05,24.80
Interest,32,21,25,24,21,11,9,11,11,12,14,24,20
Depreciation,11,8,8,9,8,8,9,9,10,12,10,13,14
Profit before tax,83,-13,23,67,108,70,99,93,156,96,109,124,138
Tax %,17%,5%,27%,28%,7%,27%,24%,14%,30%,26%,22%,28%,34%
Net Profit,69,-14,17,48,100,51,76,80,109,71,86,89,91
  └─ Exceptional items AT,25,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,44,-14,17,48,100,51,76,80,109,71,86,89,91
  └─ Profit for PE,44,-14,17,48,100,51,76,80,109,71,86,89,91
  └─ Profit for EPS,69,-14,17,48,100,51,76,80,109,71,86,89,91
  └─ YOY Profit Growth %,,,,292%,126%,475%,353%,67%,9%,40%,13%,10%,-17%
EPS in Rs,21.10,-4.10,0.86,2.44,4.38,2.24,3.34,3.53,4.79,3.14,3.76,3.89,3.98
Raw PDF,,,,,,,,,,,,,
