Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,16.15,8.95,14.85,17.10,21.22,8.91,13.23,10.93,18.46,8.98,13.37,11.12,21.91
  └─ YOY Sales Growth %,-17.52%,7.83%,99.60%,80.38%,31.39%,-0.45%,-10.91%,-36.08%,-13.01%,0.79%,1.06%,1.74%,18.69%
Expenses,15.19,8.75,13.79,16.68,20.00,8.15,12.25,10.23,16.76,8.28,12.31,10.25,20.00
  └─ Material Cost %,54%,63%,66%,74%,72%,49%,64%,57%,62%,56%,65%,59%,67%
  └─ Employee Cost %,11%,12%,7%,6%,6%,14%,10%,14%,8%,17%,12%,14%,8%
Operating Profit,0.96,0.20,1.06,0.42,1.22,0.76,0.98,0.70,1.70,0.70,1.06,0.87,1.91
OPM %,5.94%,2.23%,7.14%,2.46%,5.75%,8.53%,7.41%,6.40%,9.21%,7.80%,7.93%,7.82%,8.72%
Other Income,0.14,0.36,0.12,0.18,0.36,0.12,0.17,0.05,0.09,0.12,0.12,0.14,0.17
  └─ Other income normal,0.14,0.36,0.12,0.18,0.36,0.12,0.17,0.05,0.09,0.12,0.12,0.14,0.17
Interest,0.25,0.30,0.39,0.40,0.36,0.53,0.39,0.37,0.42,0.42,0.36,0.40,0.37
Depreciation,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.07,0.11,0.09,0.08,0.07,0.07
Profit before tax,0.77,0.18,0.71,0.12,1.14,0.27,0.68,0.31,1.26,0.31,0.74,0.54,1.64
Tax %,59.74%,27.78%,43.66%,25.00%,22.81%,22.22%,-2.94%,70.97%,23.81%,22.58%,9.46%,40.74%,28.05%
Net Profit,0.31,0.14,0.39,0.10,0.88,0.20,0.70,0.09,0.96,0.24,0.66,0.32,1.18
  └─ Profit excl Excep,0.31,0.14,0.39,0.10,0.88,0.20,0.70,0.09,0.96,0.24,0.66,0.32,1.18
  └─ Profit for PE,0.31,0.14,0.39,0.10,0.88,0.20,0.70,0.09,0.96,0.24,0.66,0.32,1.18
  └─ Profit for EPS,0.31,0.14,0.39,0.10,0.88,0.20,0.70,0.09,0.96,0.24,0.66,0.32,1.18
  └─ YOY Profit Growth %,-29.55%,40.00%,290.00%,66.67%,183.87%,42.86%,79.49%,-10.00%,9.09%,20.00%,-5.71%,255.56%,22.92%
EPS in Rs,0.52,0.23,0.65,0.17,1.47,0.33,1.17,0.15,1.46,0.37,1.00,0.49,1.80
Raw PDF,,,,,,,,,,,,,
