Metric,Mar 2025,Mar 2026
Sales,28.00,35.14
Expenses,25.51,31.08
  └─ Material Cost %,59%,63%
  └─ Employee Cost %,4%,4%
Operating Profit,2.49,4.06
OPM %,8.89%,11.55%
Other Income,0.56,0.24
  └─ Other income normal,0.56,0.24
Interest,0.37,0.17
Depreciation,0.08,0.14
Profit before tax,2.60,3.99
Tax %,37.69%,23.06%
Net Profit,1.62,3.06
  └─ Profit excl Excep,1.62,3.06
  └─ Profit for PE,1.62,3.06
  └─ Profit for EPS,1.62,3.06
EPS in Rs,2.52,3.71
Raw PDF,,
