Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4569,4771,4872,5588,5645,5592,5728,5798,5990,5960,6100,6189,6554
  └─ YOY Sales Growth %,7.17%,10.69%,9.97%,23.40%,23.56%,17.21%,17.55%,3.76%,6.12%,6.57%,6.49%,6.74%,9.41%
Expenses,3534,3747,3857,4435,4569,4456,4598,4617,4868,4823,4926,4961,5270
  └─ Employee Cost %,21.88%,21.87%,22.01%,20.33%,20.31%,20.07%,20.51%,19.39%,18.97%,20.43%,20.81%,19.57%,18.92%
Operating Profit,1034,1024,1015,1153,1076,1137,1129,1181,1122,1137,1174,1228,1284
OPM %,23%,21%,21%,21%,19%,20%,20%,20%,19%,19%,19%,20%,20%
Other Income,62,191,25,-212,-32,85,29,-7,926,-46,-38,183,63
  └─ Exceptional items,0.00,1.97,0.00,-218.88,-85.16,61.87,19.15,-35.58,857.13,-62.63,-21.00,-76.78,20.26
  └─ Other income normal,61.79,188.63,25.36,7.00,52.82,22.81,9.96,28.73,68.80,17.10,-17.24,259.29,42.58
Interest,132,131,137,184,186,170,189,187,182,177,202,201,182
Depreciation,618,580,605,603,651,634,648,637,672,666,679,751,731
Profit before tax,345,504,298,154,207,417,321,350,1193,249,255,458,434
Tax %,8%,26%,26%,74%,-52%,21%,30%,36%,15%,26%,32%,22%,42%
Net Profit,327,382,221,45,322,333,227,236,1041,190,183,364,259
  └─ Profit from Associates,9,9,1,5,6,3,4,12,23,7,11,7,8
  └─ Minority share,-1,-0,-1,-0,-0,-0,-0,-0,-0,-0,-0,1,4
  └─ Exceptional items AT,0,1,0,18,-55,38,-10,-30,746,-54,-11,-47,11
  └─ Profit excl Excep,327,380,221,27,376,295,237,266,295,244,194,411,248
  └─ Profit for PE,326,380,221,27,376,295,237,265,295,244,194,413,252
  └─ Profit for EPS,326,382,221,45,321,333,227,236,1040,190,183,365,263
  └─ YOY Profit Growth %,-14%,-30%,-53%,-93%,15%,-22%,7%,893%,-22%,-17%,-18%,55%,-14%
EPS in Rs,11.44,13.39,7.74,1.57,11.27,11.68,7.97,8.28,36.50,6.67,6.42,12.82,9.24
Raw PDF,,,,,,,,,,,,,
