Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,319.25,354.06,381.04,404.97,419.30,439.98,463.75,392.10,424.53,417.95,428.18,430.09,494.93
  └─ YOY Sales Growth %,-0.41%,3.12%,1.00%,12.08%,31.34%,24.27%,21.71%,-3.18%,1.25%,-5.01%,-7.67%,9.69%,16.58%
Expenses,287.53,314.83,334.76,352.77,361.69,382.45,407.72,357.84,377.86,368.85,373.41,386.01,449.25
  └─ Material Cost %,48%,50%,50%,49%,46%,50%,52%,54%,52%,54%,51%,53%,55%
  └─ Employee Cost %,13%,13%,13%,12%,13%,12%,11%,12%,11%,12%,13%,13%,10%
Operating Profit,31.72,39.23,46.28,52.20,57.61,57.53,56.03,34.26,46.67,49.10,54.77,44.08,45.68
OPM %,9.94%,11.08%,12.15%,12.89%,13.74%,13.08%,12.08%,8.74%,10.99%,11.75%,12.79%,10.25%,9.23%
Other Income,1.42,0.80,0.75,0.78,1.47,0.74,0.77,0.83,1.08,-1.81,0.72,-1.92,0.52
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.57,0.00,-5.00,0.00
  └─ Other income normal,1.42,0.80,0.75,0.78,1.47,0.74,0.77,0.83,1.08,0.76,0.72,3.08,0.52
Interest,8.56,9.46,10.15,10.24,10.84,10.35,11.29,10.54,12.34,9.82,9.83,9.13,9.40
Depreciation,16.69,18.37,18.19,20.12,20.85,22.44,23.00,23.50,22.34,24.88,26.64,27.42,26.89
Profit before tax,7.89,12.20,18.69,22.62,27.39,25.48,22.51,1.05,13.07,12.59,19.02,5.61,9.91
Tax %,-22.94%,22.21%,22.36%,25.99%,25.01%,25.27%,25.32%,25.71%,27.77%,26.05%,26.97%,41.18%,19.88%
Net Profit,9.70,9.49,14.51,16.74,20.54,19.04,16.81,0.78,9.43,9.31,13.89,3.30,7.94
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.62,0.00,-0.56,0.00
  └─ Profit excl Excep,9.70,9.49,14.51,16.74,20.54,19.04,16.81,0.78,9.43,10.93,13.89,3.86,7.94
  └─ Profit for PE,9.70,9.49,14.51,16.74,20.54,19.04,16.81,0.78,9.43,10.93,13.89,3.86,7.94
  └─ Profit for EPS,9.70,9.49,14.51,16.74,20.54,19.04,16.81,0.78,9.43,9.31,13.89,3.30,7.94
  └─ YOY Profit Growth %,-26.57%,-11.88%,-5.41%,7.24%,111.75%,100.63%,15.85%,-95.34%,-54.09%,-42.59%,-17.37%,394.87%,-15.80%
EPS in Rs,6.02,5.89,9.01,10.39,12.75,11.71,10.34,0.48,5.80,5.70,8.50,2.02,4.86
Raw PDF,,,,,,,,,,,,,
