Metric,Mar 2021,Jun 2021,Sep 2021,Dec 2021,Mar 2022,Jun 2022,Sep 2022,Dec 2022,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024
Sales,14.37,11.95,32.48,40.81,31.34,17.14,33.72,60.12,35.99,10.13,37.94,42.27,24.62
  └─ YOY Sales Growth %,-3.49%,249.42%,56.00%,80.66%,118.09%,43.43%,3.82%,47.32%,14.84%,-40.90%,12.51%,-29.69%,-31.59%
Expenses,13.50,9.90,29.81,38.67,29.69,17.14,38.33,47.96,33.85,10.27,35.29,38.52,23.89
  └─ Material Cost %,55%,46%,63%,76%,76%,74%,93%,63%,62%,64%,71%,72%,75%
  └─ Employee Cost %,7%,7%,3%,3%,4%,6%,3%,2%,3%,10%,3%,3%,4%
Operating Profit,0.87,2.05,2.67,2.14,1.65,0.00,-4.61,12.16,2.14,-0.14,2.65,3.75,0.73
OPM %,6.05%,17.15%,8.22%,5.24%,5.26%,0.00%,-13.67%,20.23%,5.95%,-1.38%,6.98%,8.87%,2.97%
Other Income,0.04,0.02,0.03,0.04,0.08,0.88,0.06,0.10,0.18,0.04,0.03,0.10,0.37
  └─ Other income normal,0.04,0.02,0.03,0.04,0.08,0.88,0.06,0.10,0.18,0.04,0.03,0.10,0.37
Interest,0.57,0.55,0.91,0.96,0.93,0.56,0.43,1.31,1.03,0.74,0.95,0.85,0.88
Depreciation,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.26,0.22
Profit before tax,0.08,1.26,1.53,0.96,0.54,0.06,-5.24,10.69,1.04,-1.10,1.47,2.74,0.00
Tax %,50.00%,27.78%,29.41%,31.25%,83.33%,33.33%,-24.81%,25.72%,35.58%,-24.55%,24.49%,25.18%,
Net Profit,0.05,0.91,1.08,0.66,0.10,0.04,-3.94,7.93,0.67,-0.82,1.11,2.05,-0.33
  └─ Profit excl Excep,0,1,1,1,0,0,-4,8,1,-1,1,2,-0
  └─ Profit for PE,0,1,1,1,0,0,-4,8,1,-1,1,2,-0
  └─ Profit for EPS,0,1,1,1,0,0,-4,8,1,-1,1,2,-0
  └─ YOY Profit Growth %,183%,165%,-63%,-25%,100%,-96%,-465%,1102%,570%,-2150%,128%,-74%,-149%
EPS in Rs,0.14,2.52,2.99,1.83,0.28,0.11,-10.92,21.98,1.86,-2.27,3.08,5.68,-0.91
Raw PDF,,,,,,,,,,,,,
