Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Revenue,0.64,1.05,1.32,1.08,1.18,1.58,2.02,1.27,0.05,2.14,1.85,1.60,0.87
  └─ YOY Sales Growth %,-7%,184%,10%,50%,84%,50%,53%,18%,-96%,35%,-8%,26%,1640%
Interest,0.24,0.21,0.18,0.10,0.20,0.19,0.16,0.25,0.24,0.18,0.26,0.43,0.39
Expenses,0.75,0.68,0.43,0.57,0.66,0.73,0.67,0.94,0.44,0.51,0.74,0.72,0.67
  └─ Employee Cost %,48.44%,30.48%,20.45%,26.85%,26.27%,16.46%,10.40%,25.98%,440.00%,10.28%,9.73%,16.25%,27.59%
Financing Profit,-0.35,0.16,0.71,0.41,0.32,0.66,1.19,0.08,-0.63,1.45,0.85,0.45,-0.19
Financing Margin %,-54.69%,15.24%,53.79%,37.96%,27.12%,41.77%,58.91%,6.30%,-1260.00%,67.76%,45.95%,28.12%,-21.84%
Other Income,0.05,0.01,0.07,0.01,0.05,0.10,0.09,0.09,0.17,0.08,0.18,0.07,0.07
  └─ Other income normal,0.05,0.01,0.07,0.01,0.05,0.10,0.09,0.09,0.17,0.08,0.18,0.07,0.07
Depreciation,0.07,0.06,0.06,0.06,0.12,0.11,0.11,0.11,0.11,0.10,0.10,0.14,0.13
Profit before tax,-0.37,0.11,0.72,0.36,0.25,0.65,1.17,0.06,-0.57,1.43,0.93,0.38,-0.25
Tax %,37.84%,81.82%,13.89%,30.56%,68.00%,10.77%,35.90%,0.00%,-17.54%,24.48%,25.81%,44.74%,4.00%
Net Profit,-0.51,0.02,0.59,0.23,0.02,0.56,0.74,0.03,-0.48,1.08,0.67,0.23,-0.28
  └─ Profit from Associates,-0.01,0.00,-0.02,-0.02,-0.06,-0.02,-0.02,-0.02,-0.02,0.00,-0.01,0.01,-0.02
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,-0.01,0.00
  └─ Profit excl Excep,-0.51,0.02,0.59,0.23,0.02,0.56,0.74,0.03,-0.48,1.08,0.67,0.23,-0.28
  └─ Profit for PE,-0.51,0.02,0.59,0.23,0.02,0.56,0.74,0.03,-0.48,1.08,0.66,0.22,-0.28
  └─ Profit for EPS,-0.51,0.02,0.59,0.23,0.02,0.56,0.74,0.03,-0.48,1.08,0.66,0.22,-0.28
  └─ YOY Profit Growth %,-464.29%,103.77%,55.26%,185.19%,103.92%,2700.00%,25.42%,-86.96%,-2500.00%,92.86%,-10.81%,633.33%,41.67%
EPS in Rs,-1.07,0.04,1.23,0.48,0.04,1.17,1.55,0.06,-1.00,2.26,1.38,0.46,-0.59
Gross NPA %,,,,,,,,,,,,,
Net NPA %,,,,,,,,,,,,,
Raw PDF,,,,,,,,,,,,,
