Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,545,388,435,448,514,407,453,448,552,380,318,494,519
  └─ YOY Sales Growth %,8.55%,2.43%,-22.17%,-17.16%,-5.72%,4.85%,4.14%,0.04%,7.45%,-6.49%,-29.68%,10.41%,-5.97%
Expenses,457,338,377,383,420,349,378,376,429,355,311,412,414
  └─ Material Cost %,51.30%,43.92%,49.01%,46.21%,45.57%,47.27%,44.58%,47.11%,42.03%,49.11%,39.65%,46.94%,41.70%
  └─ Employee Cost %,10.61%,15.39%,14.21%,13.70%,12.43%,14.04%,13.71%,14.41%,11.48%,16.54%,21.85%,14.28%,12.94%
Operating Profit,88,50,58,65,94,58,75,72,123,25,7,83,105
OPM %,16%,13%,13%,14%,18%,14%,17%,16%,22%,7%,2%,17%,20%
Other Income,0,1,1,0,0,0,0,4,0,1,2,-35,-40
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-38.00,-47.10
  └─ Other income normal,0.38,0.90,0.99,0.10,0.50,0.50,0.40,3.60,0.50,1.00,1.90,2.80,6.60
Interest,13,14,13,14,15,20,19,19,18,17,15,16,15
Depreciation,27,28,29,29,32,32,32,33,38,39,41,41,42
Profit before tax,49,10,17,22,47,7,25,24,68,-30,-47,-9,8
Tax %,26%,29%,25%,25%,28%,26%,26%,28%,26%,-26%,-26%,-36%,-73%
Net Profit,36,7,13,16,34,5,18,17,50,-22,-35,-6,14
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,-38,-47
  └─ Profit excl Excep,36,7,13,16,34,5,18,17,50,-22,-35,32,62
  └─ Profit for PE,36,7,13,16,34,5,18,17,50,-22,-35,32,62
  └─ Profit for EPS,36,7,13,16,34,5,18,17,50,-22,-35,-6,14
  └─ YOY Profit Growth %,74%,178%,-49%,-39%,-6%,-26%,46%,7%,48%,-539%,-291%,87%,23%
EPS in Rs,2.92,0.56,1.02,1.31,2.75,0.41,1.48,1.39,4.07,-1.82,-2.83,-0.48,1.17
Raw PDF,,,,,,,,,,,,,
