Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1.64,1.10,156.68,131.06,324.10,264.35,270.51,230.74,119.94,14.51,8.08,0.00,0.00
  └─ YOY Sales Growth %,,,,18623%,19662%,23932%,73%,76%,-63%,-95%,-97%,-100%,-100%
Expenses,0.62,0.07,153.48,115.43,269.26,240.53,242.03,229.25,118.10,9.55,8.37,0.39,9.61
  └─ Material Cost %,31.71%,0.00%,97.74%,87.43%,82.91%,90.23%,88.34%,97.86%,98.14%,64.92%,99.88%,,
  └─ Employee Cost %,0.61%,0.00%,0.01%,0.10%,0.04%,0.03%,0.03%,0.07%,0.06%,0.21%,1.11%,,
Operating Profit,1.02,1.03,3.20,15.63,54.84,23.82,28.48,1.49,1.84,4.96,-0.29,-0.39,-9.61
OPM %,62.20%,93.64%,2.04%,11.93%,16.92%,9.01%,10.53%,0.65%,1.53%,34.18%,-3.59%,,
Other Income,0.01,0.00,0.00,0.02,2.60,0.00,0.54,0.46,0.03,0.00,6.18,7.56,13.32
  └─ Other income normal,0.01,0.00,0.00,0.02,2.60,0.00,0.54,0.46,0.03,0.00,6.18,7.56,13.32
Interest,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Depreciation,0.00,0.00,0.00,0.00,0.03,0.10,0.10,0.11,0.12,0.07,0.07,0.08,0.08
Profit before tax,1.03,1.03,3.20,15.65,57.41,23.68,28.92,1.84,1.75,4.89,5.82,7.09,3.63
Tax %,29.13%,25.24%,25.00%,8.50%,6.15%,3.97%,7.40%,23.91%,17.71%,24.95%,-0.17%,-0.14%,-34.16%
Net Profit,0.73,0.78,2.40,14.32,53.88,22.75,26.79,1.40,1.44,3.66,5.83,7.10,4.87
  └─ Profit excl Excep,1,1,2,14,54,23,27,1,1,4,6,7,5
  └─ Profit for PE,1,1,2,14,54,23,27,1,1,4,6,7,5
  └─ Profit for EPS,1,1,2,14,54,23,27,1,1,4,6,7,5
  └─ YOY Profit Growth %,,,,2138%,7281%,2817%,1016%,-90%,-97%,-84%,-78%,407%,238%
EPS in Rs,0.01,0.01,0.03,0.20,0.77,0.32,0.38,0.01,0.01,0.03,0.04,0.05,0.03
Raw PDF,,,,,,,,,,,,,
