Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,427,430,568,582,600,584,640,614,649,601,689,673,776
  └─ YOY Sales Growth %,-4.76%,-5.11%,14.74%,35.94%,40.40%,35.67%,12.82%,5.56%,8.17%,2.90%,7.51%,9.59%,19.65%
Expenses,399,404,519,532,543,531,587,564,602,548,638,622,690
  └─ Material Cost %,62%,59%,61%,60%,61%,59%,61%,60%,58%,57%,62%,59%,58%
  └─ Employee Cost %,13%,15%,13%,13%,11%,13%,13%,13%,12%,14%,13%,13%,12%
Operating Profit,28,27,48,50,57,53,53,51,46,52,51,51,87
OPM %,7%,6%,8%,9%,10%,9%,8%,8%,7%,9%,7%,8%,11%
Other Income,4,-3,-2,16,4,6,2,3,6,18,2,-3,-13
  └─ Exceptional items,-5.47,-5.02,-4.87,7.61,0.52,0.00,0.00,0.00,0.00,4.43,0.00,-3.85,-15.16
  └─ Other income normal,9.71,1.75,3.28,8.27,3.79,5.74,1.98,2.66,6.11,13.17,1.75,1.05,2.62
Interest,3,8,12,15,9,10,14,5,13,19,13,10,13
Depreciation,8,11,14,15,15,15,15,15,15,15,16,17,17
Profit before tax,22,5,21,37,38,34,26,33,24,36,23,22,44
Tax %,50%,82%,33%,26%,25%,2%,32%,27%,32%,21%,31%,35%,29%
Net Profit,11,1,14,27,28,33,18,24,17,28,16,14,31
  └─ Minority share,0,0,0,0,0,-0,0,0,-0,-0,0,0,-0
  └─ Exceptional items AT,-5,-5,-5,5,-1,0,0,0,0,3,0,-2,-11
  └─ Profit excl Excep,17,6,19,22,29,33,18,24,17,25,16,17,42
  └─ Profit for PE,17,6,19,22,29,33,18,24,16,25,16,17,41
  └─ Profit for EPS,11,1,14,27,28,33,18,24,16,28,16,14,31
  └─ YOY Profit Growth %,-43%,-72%,-20%,-21%,75%,466%,-6%,13%,-43%,-25%,-9%,-31%,151%
EPS in Rs,0.90,0.07,1.13,2.17,2.29,2.67,1.42,1.96,1.32,2.28,1.28,1.15,2.46
Raw PDF,,,,,,,,,,,,,
