Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,107,130,137,118,115,123,138,157,161,134,172,191,200
  └─ YOY Sales Growth %,-1.40%,10.89%,8.63%,2.06%,7.80%,-5.67%,0.59%,33.03%,39.34%,9.68%,25.08%,21.69%,24.09%
Expenses,96,109,117,103,99,101,113,129,133,116,143,154,164
  └─ Material Cost %,67%,65%,66%,64%,61%,58%,56%,55%,60%,58%,55%,53%,58%
  └─ Employee Cost %,6%,7%,6%,8%,8%,9%,10%,10%,10%,12%,11%,10%,9%
Operating Profit,11,21,20,16,17,21,25,29,27,18,30,38,36
OPM %,10%,16%,14%,13%,15%,17%,18%,18%,17%,14%,17%,20%,18%
Other Income,7,74,187,10,7,7,11,4,6,8,8,5,7
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,-0.13,0.00,0.00,0.00,-0.32,0.00,-0.63
  └─ Other income normal,7.03,73.68,186.67,10.06,7.40,6.88,11.28,3.63,5.76,7.56,8.04,5.01,7.66
Interest,1,2,3,2,2,1,2,1,1,1,1,2,1
Depreciation,2,2,2,2,2,3,3,3,5,7,8,8,10
Profit before tax,15,90,201,21,20,24,31,27,27,17,28,33,32
Tax %,25%,22%,13%,31%,26%,24%,28%,20%,31%,17%,28%,25%,20%
Net Profit,11,70,175,15,14,18,22,22,19,14,20,25,26
  └─ Minority share,-1,-6,0,-3,-8,-5,-8,-8,-7,-4,-6,-9,-2
  └─ Exceptional items AT,0,0,0,0,0,0,-0,0,0,0,-0,0,-1
  └─ Profit excl Excep,11,70,175,15,14,18,22,22,19,14,21,25,26
  └─ Profit for PE,10,65,175,12,6,13,15,14,11,10,14,16,25
  └─ Profit for EPS,10,65,175,12,6,13,15,14,11,10,14,16,24
  └─ YOY Profit Growth %,39%,512%,1485%,27%,-38%,-80%,-92%,17%,86%,-23%,-5%,14%,121%
EPS in Rs,0.85,5.73,15.50,1.06,0.53,1.16,1.31,1.24,0.98,0.90,1.24,1.42,2.12
Raw PDF,,,,,,,,,,,,,
