Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,49.98,38.42,51.82,37.59,75.97,40.08,55.29,53.73,65.43,37.02,70.27,62.70,99.35
  └─ YOY Sales Growth %,80%,34%,11%,-0%,52%,4%,7%,43%,-14%,-8%,27%,17%,52%
Expenses,48.48,38.70,49.18,40.60,67.08,41.65,56.21,53.14,64.85,36.44,68.70,61.60,90.67
  └─ Material Cost %,76%,81%,79%,86%,75%,81%,84%,78%,82%,74%,83%,81%,77%
  └─ Employee Cost %,9%,12%,9%,13%,7%,14%,10%,11%,10%,14%,9%,12%,10%
Operating Profit,1.50,-0.28,2.64,-3.01,8.89,-1.57,-0.92,0.59,0.58,0.58,1.57,1.10,8.68
OPM %,3.00%,-0.73%,5.09%,-8.01%,11.70%,-3.92%,-1.66%,1.10%,0.89%,1.57%,2.23%,1.75%,8.74%
Other Income,0.26,0.26,0.02,2.83,3.04,2.76,3.40,2.69,3.07,3.31,2.30,3.09,1.89
  └─ Other income normal,0.26,0.26,0.02,2.83,3.04,2.76,3.40,2.69,3.07,3.31,2.30,3.09,1.89
Interest,0.56,0.61,0.56,0.50,0.56,0.45,0.24,0.52,0.33,0.09,0.11,0.35,0.23
Depreciation,0.78,0.85,0.87,0.87,0.87,0.91,0.93,0.95,0.94,0.94,1.04,1.06,1.06
Profit before tax,0.42,-1.48,1.23,-1.55,10.50,-0.17,1.31,1.81,2.38,2.86,2.72,2.78,9.28
Tax %,-330.95%,-16.22%,32.52%,-21.29%,17.24%,158.82%,48.85%,-40.33%,-60.92%,24.13%,31.25%,19.78%,26.08%
Net Profit,1.81,-1.24,0.83,-1.21,8.68,-0.44,0.67,2.54,3.84,2.18,1.86,2.24,6.87
  └─ Minority share,-0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,2,-1,1,-1,9,-0,1,3,4,2,2,2,7
  └─ Profit for PE,2,-1,1,-1,9,-0,1,3,4,2,2,2,7
  └─ Profit for EPS,2,-1,1,-1,9,-0,1,3,4,2,2,2,7
  └─ YOY Profit Growth %,-69%,-4233%,4250%,-347%,402%,65%,-19%,310%,-56%,595%,178%,-12%,79%
EPS in Rs,1.73,-1.24,0.83,-1.21,8.70,-0.44,0.67,2.55,3.85,2.19,1.86,2.25,6.89
Raw PDF,,,,,,,,,,,,,
