Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2053,2579,2708,2607,2422,2868,3061,3199,3079,3570,3697,3567,3443
  └─ YOY Sales Growth %,18.94%,18.29%,11.64%,24.68%,18.00%,11.22%,13.05%,22.70%,27.13%,24.50%,20.77%,11.52%,11.81%
Expenses,1636,1924,2025,2000,1836,2196,2214,2383,2396,2724,2776,2648,2513
  └─ Material Cost %,32.82%,31.80%,30.46%,31.75%,30.33%,28.22%,28.51%,29.12%,28.43%,29.51%,28.73%,27.42%,27.84%
  └─ Employee Cost %,24.16%,21.44%,21.12%,21.80%,23.86%,21.96%,20.97%,22.03%,23.25%,21.94%,22.32%,23.09%,21.83%
Operating Profit,417,655,683,606,586,672,847,816,683,847,921,919,930
OPM %,20%,25%,25%,23%,24%,23%,28%,26%,22%,24%,25%,26%,27%
Other Income,50,63,63,75,94,108,109,87,249,83,94,-31,94
  └─ Exceptional items,0,0,0,0,-0,5,-2,7,-4,0,0,-107,-23
  └─ Other income normal,50,63,63,75,95,103,112,80,254,83,94,76,117
Interest,5,6,9,9,9,11,7,221,191,171,170,157,142
Depreciation,85,87,96,110,100,103,100,187,231,219,222,223,223
Profit before tax,377,624,641,562,572,666,849,495,511,540,624,509,659
Tax %,22%,21%,20%,18%,17%,18%,22%,22%,17%,18%,17%,19%,15%
Net Profit,294,494,511,460,477,543,659,385,425,445,520,414,559
  └─ Minority share,-8,-7,-10,-6,-5,-7,-5,-4,-4,-6,-9,-5,-5
  └─ Exceptional items AT,0,0,0,0,-0,5,-2,7,-4,0,0,-74,-16
  └─ Profit excl Excep,294,494,511,460,477,538,661,378,429,445,520,488,576
  └─ Profit for PE,285,487,501,454,472,532,656,374,425,438,512,482,571
  └─ Profit for EPS,285,487,501,454,471,536,653,380,421,438,512,409,554
  └─ YOY Profit Growth %,50%,66%,19%,60%,65%,9%,31%,-18%,-10%,-18%,-22%,29%,34%
EPS in Rs,7.13,12.15,12.51,11.33,11.76,13.39,16.31,9.22,10.20,10.62,12.39,9.90,13.43
Raw PDF,,,,,,,,,,,,,
