Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,294.66,257.59,261.37,267.76,276.73,286.15,331.16,345.58,319.26,338.20,354.19,338.98,343.82
  └─ YOY Sales Growth %,-2.78%,-20.57%,-13.58%,38.92%,-6.08%,11.09%,26.70%,29.06%,15.37%,18.19%,6.95%,-1.91%,7.69%
Expenses,284.67,257.48,271.58,287.26,270.75,274.97,291.34,286.06,282.80,317.89,339.91,322.55,301.82
  └─ Material Cost %,69%,68%,71%,75%,70%,67%,61%,59%,61%,63%,68%,67%,58%
  └─ Employee Cost %,5%,6%,6%,6%,6%,6%,5%,6%,6%,5%,6%,7%,7%
Operating Profit,9.99,0.11,-10.21,-19.50,5.98,11.18,39.82,59.52,36.46,20.31,14.28,16.43,42.00
OPM %,3.39%,0.04%,-3.91%,-7.28%,2.16%,3.91%,12.02%,17.22%,11.42%,6.01%,4.03%,4.85%,12.22%
Other Income,-1.34,9.40,9.78,4.62,3.22,6.21,2.62,5.41,2.66,8.65,3.05,4.53,1.31
  └─ Other income normal,-1.34,9.40,9.78,4.62,3.22,6.21,2.62,5.41,2.66,8.65,3.05,4.53,1.31
Interest,13.79,16.76,17.71,17.92,17.98,16.76,18.46,16.44,15.66,15.48,17.23,15.99,16.21
Depreciation,14.49,16.28,16.82,17.18,17.75,17.29,17.24,17.13,17.09,17.29,17.34,17.64,17.66
Profit before tax,-19.63,-23.53,-34.96,-49.98,-26.53,-16.66,6.74,31.36,6.37,-3.81,-17.24,-12.67,9.44
Tax %,-9.53%,-6.25%,-12.93%,-10.32%,-10.55%,-3.36%,55.19%,20.85%,69.23%,87.66%,-8.41%,-2.13%,16.53%
Net Profit,-17.75,-22.06,-30.44,-44.82,-23.72,-16.10,3.02,24.82,1.96,-7.16,-15.78,-12.41,7.87
  └─ Profit excl Excep,-18,-22,-30,-45,-24,-16,3,25,2,-7,-16,-12,8
  └─ Profit for PE,-18,-22,-30,-45,-24,-16,3,25,2,-7,-16,-12,8
  └─ Profit for EPS,-18,-22,-30,-45,-24,-16,3,25,2,-7,-16,-12,8
  └─ YOY Profit Growth %,-175%,-166%,-762%,-384%,-34%,27%,110%,155%,108%,56%,-623%,-150%,302%
EPS in Rs,-2.13,-2.65,-3.65,-5.37,-2.52,-1.71,0.32,2.64,0.21,-0.73,-1.62,-1.27,0.81
Raw PDF,,,,,,,,,,,,,
