Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,27.54,25.43,33.53,27.04,27.33,23.58,32.10,31.46,21.49,32.05,22.39,33.92,44.34
  └─ YOY Sales Growth %,17%,-35%,22%,24%,-1%,-7%,-4%,16%,-21%,36%,-30%,8%,106%
Expenses,28.06,25.94,31.22,27.22,28.63,24.34,31.78,31.52,21.81,30.36,22.64,32.14,42.56
  └─ Material Cost %,95%,95%,87%,94%,92%,94%,92%,91%,83%,86%,89%,88%,84%
  └─ Employee Cost %,5%,4%,4%,5%,5%,5%,5%,5%,9%,5%,7%,5%,7%
Operating Profit,-0.52,-0.51,2.31,-0.18,-1.30,-0.76,0.32,-0.06,-0.32,1.69,-0.25,1.78,1.78
OPM %,-1.89%,-2.01%,6.89%,-0.67%,-4.76%,-3.22%,1.00%,-0.19%,-1.49%,5.27%,-1.12%,5.25%,4.01%
Other Income,1.77,1.00,0.89,0.66,2.28,1.58,1.01,2.58,1.27,1.66,1.36,1.13,0.11
  └─ Other income normal,1.77,1.00,0.89,0.66,2.28,1.58,1.01,2.58,1.27,1.66,1.36,1.13,0.11
Interest,0.86,0.65,0.69,0.64,1.08,0.37,0.77,1.52,1.18,0.83,0.76,1.14,1.29
Depreciation,0.14,0.16,0.10,0.21,0.06,0.17,0.19,0.19,0.22,0.15,0.15,0.16,0.16
Profit before tax,0.25,-0.32,2.41,-0.37,-0.16,0.28,0.37,0.81,-0.45,2.37,0.20,1.61,0.44
Tax %,-16.00%,15.62%,13.28%,2.70%,-25.00%,25.00%,-5.41%,20.99%,15.56%,17.30%,60.00%,22.36%,90.91%
Net Profit,0.29,-0.37,2.10,-0.37,-0.13,0.20,0.39,0.64,-0.52,1.97,0.09,1.25,0.04
  └─ Minority share,-0,0,0,-0,-0,0,0,0,0,-0,0,0,0
  └─ Profit excl Excep,0,-0,2,-0,-0,0,0,1,-1,2,0,1,0
  └─ Profit for PE,0,-0,2,-0,-0,0,0,1,-1,2,0,1,0
  └─ Profit for EPS,0,-0,2,-0,-0,0,0,1,-1,2,0,1,0
  └─ YOY Profit Growth %,158%,-174%,556%,-473%,-227%,154%,-81%,256%,-174%,875%,-77%,95%,108%
EPS in Rs,0.01,-0.02,0.11,-0.02,-0.01,0.01,0.02,0.03,-0.03,0.10,0.00,0.06,0.00
Raw PDF,,,,,,,,,,,,,
