Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.30,0.00,0.00,0.31,1.56,0.45,0.48,0.50,5.71,9.51,10.86,12.05,12.37
  └─ YOY Sales Growth %,,,,-48%,420%,,,61%,266%,2013%,2162%,2310%,117%
Expenses,0.08,0.43,0.27,0.35,0.71,0.43,0.81,0.58,3.39,9.11,10.41,11.27,10.88
  └─ Material Cost %,0%,,,0%,0%,27%,19%,8%,0%,0%,0%,0%,1%
  └─ Employee Cost %,20%,,,68%,22%,20%,69%,72%,39%,71%,73%,71%,70%
Operating Profit,0.22,-0.43,-0.27,-0.04,0.85,0.02,-0.33,-0.08,2.32,0.40,0.45,0.78,1.49
OPM %,73.33%,,,-12.90%,54.49%,4.44%,-68.75%,-16.00%,40.63%,4.21%,4.14%,6.47%,12.05%
Other Income,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.02,0.04,0.02,0.10
  └─ Other income normal,0.01,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.00,0.02,0.04,0.02,0.10
Interest,0.02,0.03,0.03,0.02,0.05,0.11,0.15,0.17,0.13,0.01,0.02,0.00,0.08
Depreciation,-0.32,0.06,0.06,0.06,0.07,0.06,0.07,0.07,0.08,0.13,0.14,0.22,0.22
Profit before tax,0.53,-0.52,-0.36,-0.12,0.73,-0.15,-0.53,-0.31,2.11,0.28,0.33,0.58,1.29
Tax %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,25.59%,7.14%,33.33%,36.21%,24.81%
Net Profit,0.53,-0.53,-0.36,-0.13,0.74,-0.16,-0.52,-0.30,1.57,0.26,0.22,0.36,0.97
  └─ Profit excl Excep,0.53,-0.53,-0.36,-0.13,0.74,-0.16,-0.52,-0.30,1.57,0.26,0.22,0.36,0.97
  └─ Profit for PE,0.53,-0.53,-0.36,-0.13,0.74,-0.16,-0.52,-0.30,1.57,0.26,0.22,0.36,0.97
  └─ Profit for EPS,0.53,-0.53,-0.36,-0.13,0.74,-0.16,-0.52,-0.30,1.57,0.26,0.22,0.36,0.97
  └─ YOY Profit Growth %,208.16%,-112.00%,,-425.00%,39.62%,69.81%,-44.44%,-130.77%,112.16%,262.50%,142.31%,220.00%,-38.22%
EPS in Rs,0.05,-0.05,-0.03,-0.01,0.07,-0.02,-0.05,-0.03,0.15,0.03,0.02,0.03,0.09
Raw PDF,,,,,,,,,,,,,
