Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,270,376,396,460,513,723,769,998,1058,1131,1484,1768,1912
  └─ YOY Sales Growth %,24%,20%,30%,72%,90%,92%,94%,117%,106%,56%,93%,77%,81%
Expenses,258,357,381,442,488,686,730,941,995,1060,1385,1645,1771
  └─ Material Cost %,94%,94%,95%,95%,93%,94%,94%,93%,92%,92%,92%,91%,91%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%,1%
Operating Profit,12,19,15,18,25,37,39,57,63,71,100,122,141
OPM %,4%,5%,4%,4%,5%,5%,5%,6%,6%,6%,7%,7%,7%
Other Income,0,1,1,0,2,1,20,7,5,4,8,7,17
  └─ Other income normal,0.22,0.82,0.89,0.46,1.57,1.23,19.75,7.13,4.85,4.34,7.99,7.44,16.62
Interest,4,4,5,5,7,8,10,12,14,13,18,21,27
Depreciation,0,1,1,2,2,2,2,3,4,4,2,3,4
Profit before tax,8,14,10,12,18,28,46,49,50,59,88,106,126
Tax %,23%,25%,25%,25%,25%,25%,20%,26%,24%,26%,24%,24%,28%
Net Profit,6,11,7,9,14,21,37,37,38,44,67,81,91
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,-0,-6
  └─ Profit excl Excep,6,11,7,9,14,21,37,37,38,44,67,81,91
  └─ Profit for PE,6,11,7,9,14,21,37,37,38,44,67,80,84
  └─ Profit for EPS,6,11,7,9,14,21,37,37,38,44,67,80,84
  └─ YOY Profit Growth %,56%,102%,717%,41%,124%,99%,405%,309%,180%,105%,82%,120%,121%
EPS in Rs,0.57,0.99,0.68,0.68,1.03,1.60,2.69,2.49,2.60,2.93,4.33,5.20,5.44
Raw PDF,,,,,,,,,,,,,
