Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,8.29,8.58,9.31,9.07,9.60,9.18,9.30,9.25,8.81,8.31,8.21,14.86,26.77
  └─ YOY Sales Growth %,-17%,4%,2%,-2%,16%,7%,-0%,2%,-8%,-9%,-12%,61%,204%
Expenses,6.59,6.86,7.40,6.58,6.93,7.49,8.15,7.85,7.97,7.82,9.42,15.25,20.95
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.82%,4.45%,7.19%,27.39%,41.28%
  └─ Employee Cost %,61.88%,58.97%,53.81%,54.36%,52.19%,55.12%,56.02%,54.27%,55.39%,59.45%,68.94%,37.35%,13.90%
Operating Profit,1.70,1.72,1.91,2.49,2.67,1.69,1.15,1.40,0.84,0.49,-1.21,-0.39,5.82
OPM %,20.51%,20.05%,20.52%,27.45%,27.81%,18.41%,12.37%,15.14%,9.53%,5.90%,-14.74%,-2.62%,21.74%
Other Income,0.59,0.60,-5.92,-5.48,1.27,2.02,2.10,2.03,2.02,2.41,2.43,1.09,2.19
  └─ Exceptional items,0.32,0.00,-6.14,-5.61,-6.80,0.00,0.00,0.00,0.00,0.00,0.00,-1.21,-0.17
  └─ Other income normal,0.27,0.60,0.22,0.13,8.07,2.02,2.10,2.03,2.02,2.41,2.43,2.30,2.36
Interest,0.32,0.50,0.31,0.13,5.41,1.40,1.41,1.39,1.07,1.35,1.36,1.35,1.00
Depreciation,1.76,1.02,1.04,0.89,0.65,0.63,0.55,0.54,1.24,0.82,0.87,0.97,1.05
Profit before tax,0.21,0.80,-5.36,-4.01,-2.12,1.68,1.29,1.50,0.55,0.73,-1.01,-1.62,5.96
Tax %,38.10%,30.00%,2.80%,13.72%,-46.70%,19.64%,14.73%,16.00%,98.18%,41.10%,22.77%,20.99%,9.40%
Net Profit,0.13,0.56,-5.52,-4.57,-1.13,1.36,1.10,1.26,0.01,0.43,-1.24,-1.97,5.40
  └─ Exceptional items AT,0,0,-6,-5,-7,0,0,0,0,0,0,-1,-0
  └─ Profit excl Excep,0,1,0,0,6,1,1,1,0,0,-1,-1,6
  └─ Profit for PE,0,1,0,0,6,1,1,1,0,0,-1,-1,6
  └─ Profit for EPS,0,1,-6,-5,-1,1,1,1,0,0,-1,-2,5
  └─ YOY Profit Growth %,-92%,1300%,-15%,-36%,13875%,143%,144%,157%,-100%,-68%,-213%,-181%,55400%
EPS in Rs,0.00,0.00,-0.03,-0.03,-0.01,0.01,0.01,0.01,0.00,0.00,-0.01,-0.01,0.03
Raw PDF,,,,,,,,,,,,,
