Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,15.86,11.22,17.19,15.34,15.97,15.06,18.82,20.43,20.75,22.14,21.40,17.39,20.98
  └─ YOY Sales Growth %,,28.38%,46.05%,77.34%,0.69%,34.22%,9.48%,33.18%,29.93%,47.01%,13.71%,-14.88%,1.11%
Expenses,15.13,10.42,16.15,14.11,15.30,14.19,17.71,19.84,20.14,21.39,19.69,15.66,20.09
  └─ Material Cost %,63%,49%,60%,76%,62%,58%,60%,65%,68%,70%,59%,56%,59%
  └─ Employee Cost %,5%,9%,3%,6%,6%,6%,7%,5%,5%,6%,7%,7%,6%
Operating Profit,0.73,0.80,1.04,1.23,0.67,0.87,1.11,0.59,0.61,0.75,1.71,1.73,0.89
OPM %,4.60%,7.13%,6.05%,8.02%,4.20%,5.78%,5.90%,2.89%,2.94%,3.39%,7.99%,9.95%,4.24%
Other Income,0.01,0.01,-0.00,-0.00,0.01,-0.00,-0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.00
  └─ Other income normal,0.01,0.01,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00
Interest,0.03,0.02,-0.00,0.04,0.02,0.02,0.03,0.02,0.02,0.02,0.16,0.04,0.14
Depreciation,0.36,0.39,0.32,0.40,0.36,0.36,0.37,0.37,0.36,0.41,0.33,0.35,0.38
Profit before tax,0.35,0.40,0.72,0.79,0.30,0.49,0.71,0.20,0.23,0.33,1.22,1.34,0.37
Tax %,25.71%,25.00%,25.00%,32.91%,60.00%,26.53%,25.35%,25.00%,47.83%,30.30%,25.41%,25.37%,8.11%
Net Profit,0.27,0.30,0.54,0.53,0.13,0.36,0.53,0.14,0.12,0.24,0.91,1.00,0.33
  └─ Profit excl Excep,0,0,1,1,0,0,1,0,0,0,1,1,0
  └─ Profit for PE,0,0,1,1,0,0,1,0,0,0,1,1,0
  └─ Profit for EPS,0,0,1,1,0,0,1,0,0,0,1,1,0
  └─ YOY Profit Growth %,,50%,80%,215%,-52%,20%,-2%,-74%,-8%,-33%,72%,614%,175%
EPS in Rs,0.16,0.18,0.32,0.26,0.06,0.18,0.25,0.06,0.05,0.10,0.37,0.40,0.13
Raw PDF,,,,,,,,,,,,,
