Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4.10,2.35,1.86,2.05,1.99,15.30,2.87,30.31,72.13,33.41,8.52,-0.00,29.17
  └─ YOY Sales Growth %,,,,,-51%,551%,54%,1379%,3525%,118%,197%,-100%,-60%
Expenses,4.93,2.32,1.78,1.11,3.20,15.37,3.13,29.78,70.37,28.64,7.37,0.33,40.36
  └─ Material Cost %,94%,94%,90%,44%,105%,99%,99%,98%,97%,85%,78%,,102%
  └─ Employee Cost %,3%,1%,1%,1%,2%,0%,0%,0%,0%,0%,0%,,1%
Operating Profit,-0.83,0.03,0.08,0.94,-1.21,-0.07,-0.26,0.53,1.76,4.77,1.15,-0.33,-11.19
OPM %,-20.24%,1.28%,4.30%,45.85%,-60.80%,-0.46%,-9.06%,1.75%,2.44%,14.28%,13.50%,,-38.36%
Other Income,0.91,0.44,0.35,0.27,0.62,0.32,-0.15,-0.00,2.29,2.23,-0.00,-0.00,-0.00
  └─ Other income normal,0.91,0.44,0.35,0.27,0.62,0.32,-0.15,0.00,2.29,2.23,0.00,0.00,0.00
Interest,-0.00,-0.00,-0.00,-0.00,0.01,0.01,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00
Depreciation,0.02,0.01,0.02,0.03,0.19,0.07,0.16,0.12,0.13,0.09,0.10,0.12,-0.00
Profit before tax,0.06,0.46,0.41,1.18,-0.79,0.17,-0.57,0.41,3.92,6.91,1.05,-0.45,-11.19
Tax %,50.00%,26.09%,26.83%,26.27%,-15.19%,88.24%,-26.32%,-0.00%,22.45%,25.47%,24.76%,-22.22%,-17.34%
Net Profit,0.03,0.34,0.31,0.88,-0.68,0.03,-0.42,0.41,3.04,5.16,0.79,-0.35,-9.25
  └─ Profit excl Excep,0,0,0,1,-1,0,-0,0,3,5,1,-0,-9
  └─ Profit for PE,0,0,0,1,-1,0,-0,0,3,5,1,-0,-9
  └─ Profit for EPS,0,0,0,1,-1,0,-0,0,3,5,1,-0,-9
  └─ YOY Profit Growth %,,,,,-2367%,-91%,-235%,-53%,547%,17100%,288%,-185%,-404%
EPS in Rs,0.00,0.00,0.00,0.01,-0.01,0.00,-0.00,0.00,0.02,0.04,0.01,-0.00,-0.07
Raw PDF,,,,,,,,,,,,,
