Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,1196,986,1189,1156,1176,1180,967,1138,1197,1210,1297,1388,1471
  └─ YOY Sales Growth %,16.07%,-3.34%,3.37%,0.83%,-1.65%,19.72%,-18.74%,-1.55%,1.84%,2.56%,34.18%,22.00%,22.81%
Expenses,967,849,977,905,920,921,763,907,945,963,1019,1080,1119
  └─ Material Cost %,52.15%,48.62%,48.35%,43.04%,39.94%,41.06%,37.99%,38.29%,36.61%,35.13%,34.31%,36.14%,34.28%
  └─ Employee Cost %,10.59%,14.24%,12.51%,13.59%,12.90%,13.87%,16.49%,14.73%,14.12%,16.75%,16.90%,16.28%,16.35%
Operating Profit,228,137,213,250,256,259,203,230,252,247,278,308,352
OPM %,19%,14%,18%,22%,22%,22%,21%,20%,21%,20%,21%,22%,24%
Other Income,3,0,2,1,2,2,3,6,33,-10,-1,-4,25
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.75,-25.91,0.00,0.00,15.92
  └─ Other income normal,3.38,0.35,1.53,0.65,1.87,2.06,3.26,5.68,1.92,16.35,-1.15,-3.64,8.77
Interest,19,22,26,29,29,27,26,27,24,24,29,29,33
Depreciation,49,49,53,52,53,53,53,57,64,69,72,74,82
Profit before tax,164,65,136,170,176,181,128,153,198,145,176,202,262
Tax %,27%,27%,25%,26%,26%,26%,24%,23%,23%,22%,26%,26%,23%
Net Profit,120,48,102,126,130,135,97,118,152,113,131,150,202
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,21,-19,0,0,12
  └─ Profit excl Excep,120,48,102,126,130,135,97,118,131,132,131,150,189
  └─ Profit for PE,120,48,102,126,130,135,97,118,131,132,131,150,189
  └─ Profit for EPS,120,48,102,126,130,135,97,118,152,113,131,150,202
  └─ YOY Profit Growth %,8%,-62%,-30%,1%,8%,181%,-5%,-6%,1%,-2%,34%,28%,45%
EPS in Rs,4.94,1.98,4.21,5.18,5.35,5.56,4.01,4.85,6.27,4.64,5.38,6.19,8.13
Raw PDF,,,,,,,,,,,,,
