Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,111,110,144,152,208,181,218,172,177,153,170,160,188
  └─ YOY Sales Growth %,-9.76%,7.82%,28.29%,33.06%,87.81%,64.83%,51.77%,12.79%,-15.10%,-15.42%,-22.27%,-6.74%,6.40%
Expenses,78,78,87,94,127,105,124,109,125,106,131,122,151
  └─ Employee Cost %,40%,40%,33%,35%,37%,31%,33%,37%,41%,38%,44%,43%,52%
Operating Profit,33,32,57,58,81,76,94,63,52,48,39,38,37
OPM %,30%,29%,39%,38%,39%,42%,43%,37%,29%,31%,23%,24%,19%
Other Income,6,6,2,2,0,0,0,0,1,0,3,-9,2
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.96,0.10
  └─ Other income normal,6.01,6.13,1.57,1.70,0.44,0.11,0.09,0.42,0.78,0.14,3.14,0.04,1.56
Interest,3,2,3,5,7,9,11,8,5,3,3,2,2
Depreciation,8,7,7,7,8,7,8,8,8,8,9,10,11
Profit before tax,29,29,48,48,66,60,76,48,40,37,30,16,25
Tax %,1%,28%,25%,24%,25%,25%,26%,24%,23%,26%,27%,20%,32%
Net Profit,30,22,37,38,52,46,57,37,32,29,23,14,17
  └─ Profit from Associates,1.52,1.21,1.26,1.51,2.19,1.27,1.83,1.11,1.32,1.37,1.29,0.94,0.58
  └─ Minority share,-1.62,-1.05,-1.12,-1.02,-1.34,-1.30,-1.39,-1.19,-1.08,-0.98,-1.10,-1.25,0.16
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.84,0.07
  └─ Profit excl Excep,30.15,22.08,37.48,37.91,51.92,45.81,57.42,37.05,32.21,28.67,23.47,19.82,17.40
  └─ Profit for PE,28.53,21.03,36.36,36.89,50.58,44.51,56.03,35.86,31.13,27.69,22.37,18.05,17.56
  └─ Profit for EPS,28.53,21.03,36.36,36.89,50.58,44.51,56.03,35.86,31.13,27.69,22.37,12.73,17.63
  └─ YOY Profit Growth %,-17.92%,-1.22%,57.47%,52.00%,77.29%,111.65%,54.10%,-2.79%,-38.45%,-37.79%,-60.07%,-49.67%,-43.59%
EPS in Rs,1.02,0.75,1.30,1.32,1.81,1.60,2.01,1.29,1.12,0.99,0.80,0.46,0.63
Raw PDF,,,,,,,,,,,,,
