Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,876,1966,1091,1912,1554,2417,1436,1675,1193,2384,3651,5058,6020
  └─ YOY Sales Growth %,163%,133%,62%,91%,77%,23%,32%,-12%,-23%,-1%,154%,202%,404%
Expenses,712,1430,805,1463,1096,1699,1025,1139,932,1589,2608,3302,3474
  └─ Material Cost %,11.97%,5.25%,5.83%,21.13%,20.66%,10.06%,16.46%,7.94%,12.87%,8.13%,17.05%,12.45%,6.19%
  └─ Employee Cost %,2.70%,1.15%,2.66%,1.91%,1.90%,1.40%,2.41%,2.44%,4.53%,2.68%,10.07%,8.14%,7.47%
Operating Profit,165,536,286,449,458,719,411,536,261,794,1043,1756,2545
OPM %,19%,27%,26%,24%,29%,30%,29%,32%,22%,33%,29%,35%,42%
Other Income,19,12,20,11,8,6,34,18,19,28,55,98,34
  └─ Other income normal,19.46,11.87,19.92,11.28,8.06,5.82,34.14,18.02,19.26,28.19,55.47,98.38,33.77
Interest,17,1,1,2,2,2,4,8,13,15,176,152,168
Depreciation,7,8,10,15,17,19,18,22,22,31,167,186,224
Profit before tax,160,540,295,444,448,704,424,524,245,777,756,1517,2187
Tax %,-68%,25%,22%,25%,38%,21%,29%,26%,17%,17%,25%,28%,30%
Net Profit,269,403,231,332,277,557,301,389,202,642,567,1090,1530
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,5,-42,-111
  └─ Profit excl Excep,269,403,231,332,277,557,301,389,202,642,567,1090,1530
  └─ Profit for PE,269,403,231,332,277,557,301,389,202,642,572,1047,1420
  └─ Profit for EPS,269,403,231,332,277,557,301,389,202,642,572,1047,1420
  └─ YOY Profit Growth %,118%,53%,62%,44%,3%,38%,30%,17%,-27%,15%,90%,169%,603%
EPS in Rs,5.33,7.99,4.58,6.56,5.48,11.03,5.76,7.44,3.86,12.26,10.87,19.24,25.22
Raw PDF,,,,,,,,,,,,,
