Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,35.73,38.24,34.77,40.44,33.38,35.34,41.49,46.77,42.26,45.73,41.04,42.21,39.73
  └─ YOY Sales Growth %,16.16%,38.40%,5.62%,9.65%,-6.58%,-7.58%,19.33%,15.65%,26.60%,29.40%,-1.08%,-9.75%,-5.99%
Expenses,28.72,31.53,29.35,32.99,28.75,30.17,32.96,36.71,34.54,36.65,34.55,35.57,33.40
  └─ Material Cost %,52%,53%,52%,53%,53%,53%,52%,52%,54%,52%,54%,52%,51%
  └─ Employee Cost %,10%,10%,12%,10%,13%,13%,10%,10%,10%,11%,10%,11%,11%
Operating Profit,7.01,6.71,5.42,7.45,4.63,5.17,8.53,10.06,7.72,9.08,6.49,6.64,6.33
OPM %,19.62%,17.55%,15.59%,18.42%,13.87%,14.63%,20.56%,21.51%,18.27%,19.86%,15.81%,15.73%,15.93%
Other Income,0.14,0.20,0.24,0.15,0.25,0.23,0.35,0.16,0.21,0.15,0.32,0.31,0.25
  └─ Other income normal,0.14,0.20,0.24,0.15,0.25,0.23,0.35,0.16,0.21,0.15,0.32,0.31,0.25
Interest,0.27,0.30,0.30,0.36,0.29,0.37,0.44,0.67,0.93,0.82,0.65,0.73,0.66
Depreciation,0.60,0.64,0.68,0.71,0.75,0.81,0.88,0.88,1.07,1.18,1.22,1.23,1.21
Profit before tax,6.28,5.97,4.68,6.53,3.84,4.22,7.56,8.67,5.93,7.23,4.94,4.99,4.71
Tax %,24.04%,30.15%,26.28%,35.83%,29.69%,30.57%,29.89%,29.53%,30.35%,29.60%,29.76%,30.66%,27.60%
Net Profit,4.77,4.18,3.46,4.19,2.70,2.94,5.31,6.11,4.13,5.08,3.47,3.46,3.41
  └─ Profit excl Excep,4.77,4.18,3.46,4.19,2.70,2.94,5.31,6.11,4.13,5.08,3.47,3.46,3.41
  └─ Profit for PE,4.77,4.18,3.46,4.19,2.70,2.94,5.31,6.11,4.13,5.08,3.47,3.46,3.41
  └─ Profit for EPS,4.77,4.18,3.46,4.19,2.70,2.94,5.31,6.11,4.13,5.08,3.47,3.46,3.41
  └─ YOY Profit Growth %,117.81%,180.54%,23.13%,-54.06%,-43.40%,-29.67%,53.47%,45.82%,52.96%,72.79%,-34.65%,-43.37%,-17.43%
EPS in Rs,1.39,1.22,1.01,1.22,0.79,0.86,1.55,1.78,1.20,1.48,1.01,1.01,0.99
Raw PDF,,,,,,,,,,,,,
