Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,11.77,0.17,0.16,0.15,0.14,0.15,0.14,0.14,0.14,0.13,55.01,20.01,0.01
  └─ YOY Sales Growth %,117600%,467%,60%,7%,-99%,-12%,-12%,-7%,0%,-13%,39193%,14193%,-93%
Expenses,5.67,3.05,1.26,3.57,1.67,1.99,1.66,2.40,2.09,2.07,2.66,3.77,4.24
  └─ Employee Cost %,4%,235%,300%,487%,529%,467%,514%,529%,529%,592%,2%,4%,10300%
Operating Profit,6.10,-2.88,-1.10,-3.42,-1.53,-1.84,-1.52,-2.26,-1.95,-1.94,52.35,16.24,-4.23
OPM %,51.83%,-1694.12%,-687.50%,-2280.00%,-1092.86%,-1226.67%,-1085.71%,-1614.29%,-1392.86%,-1492.31%,95.16%,81.16%,-42300.00%
Other Income,1.35,1.55,3.70,2.22,1.78,1.92,1.92,1.47,1.33,1.68,1.30,1.96,1.46
  └─ Exceptional items,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,1.27,1.55,3.70,2.22,1.78,1.92,1.92,1.47,1.33,1.68,1.30,1.96,1.46
Interest,0.08,0.08,0.06,0.05,0.08,0.06,0.06,0.06,0.06,0.06,0.05,0.04,0.03
Depreciation,0.58,0.53,0.54,0.54,0.56,0.52,0.54,0.55,0.54,0.53,0.50,0.51,0.79
Profit before tax,6.79,-1.94,2.00,-1.79,-0.39,-0.50,-0.20,-1.40,-1.22,-0.85,53.10,17.65,-3.59
Tax %,-2.50%,-1.03%,14.00%,-8.38%,-17.95%,-16.00%,-75.00%,-17.86%,-25.41%,-38.82%,24.92%,29.29%,-18.11%
Net Profit,6.95,-1.92,1.72,-1.64,-0.32,-0.42,-0.06,-1.15,-0.91,-0.52,39.87,12.48,-2.94
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,7,-2,2,-2,-0,-0,-0,-1,-1,-1,40,12,-3
  └─ Profit for PE,7,-2,2,-2,-0,-0,-0,-1,-1,-1,40,12,-3
  └─ Profit for EPS,7,-2,2,-2,-0,-0,-0,-1,-1,-1,40,12,-3
  └─ YOY Profit Growth %,863%,-143%,295%,-341%,-105%,78%,-103%,30%,-184%,-24%,66550%,1185%,-223%
EPS in Rs,1.13,-0.31,0.28,-0.27,-0.05,-0.07,-0.01,-0.19,-0.15,-0.08,6.50,2.04,-0.48
Raw PDF,,,,,,,,,,,,,
