Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,322.61,246.14,278.51,169.96,273.44,190.59,283.43,219.10,301.43,282.45,315.15,314.30,328.46
  └─ YOY Sales Growth %,,,,-20.46%,-15.24%,-22.57%,1.77%,28.91%,10.24%,48.20%,11.19%,43.45%,8.97%
Expenses,268.06,214.43,235.40,160.50,233.98,177.59,245.95,199.79,261.62,245.29,274.70,273.89,281.84
  └─ Material Cost %,68%,68%,67%,69%,67%,68%,68%,69%,69%,68%,69%,69%,68%
  └─ Employee Cost %,7%,9%,8%,12%,8%,13%,9%,12%,8%,9%,9%,10%,9%
Operating Profit,54.55,31.71,43.11,9.46,39.46,13.00,37.48,19.31,39.81,37.16,40.45,40.41,46.62
OPM %,16.91%,12.88%,15.48%,5.57%,14.43%,6.82%,13.22%,8.81%,13.21%,13.16%,12.84%,12.86%,14.19%
Other Income,5.23,18.12,13.91,18.16,10.39,21.32,26.76,-8.85,-0.92,25.89,2.64,7.02,-31.20
  └─ Other income normal,5.23,18.12,13.91,18.16,10.39,21.32,26.76,-8.85,-0.92,25.89,2.64,7.02,-31.20
Interest,0.30,0.56,0.48,0.59,0.52,0.51,0.56,0.48,0.41,0.38,0.57,0.51,0.45
Depreciation,6.90,6.68,6.88,6.78,6.67,6.25,6.46,6.38,6.39,6.41,6.46,6.38,6.26
Profit before tax,52.58,42.59,49.66,20.25,42.66,27.56,57.22,3.60,32.09,56.26,36.06,40.54,8.71
Tax %,23.64%,22.54%,26.60%,16.69%,18.54%,18.47%,21.71%,64.44%,23.90%,21.40%,30.73%,24.94%,41.56%
Net Profit,40.15,32.99,36.45,16.87,34.75,22.47,44.80,1.28,24.42,44.22,24.98,30.43,5.09
  └─ Profit excl Excep,40,33,36,17,35,22,45,1,24,44,25,30,5
  └─ Profit for PE,40,33,36,17,35,22,45,1,24,44,25,30,5
  └─ Profit for EPS,40,33,36,17,35,22,45,1,24,44,25,30,5
  └─ YOY Profit Growth %,,,,-13%,-13%,-32%,23%,-92%,-30%,97%,-44%,2277%,-79%
EPS in Rs,46.47,38.19,42.19,19.53,40.22,26.01,51.85,1.48,28.25,51.16,28.90,35.21,5.88
Raw PDF,,,,,,,,,,,,,
