Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,0.00,0.00,0.00,58.42,32.29,31.11,31.91,33.02,39.76,40.83,42.18,52.20,49.80
  └─ YOY Sales Growth %,-100.00%,-100.00%,,,,,,-43.48%,23.13%,31.24%,32.18%,58.09%,25.25%
Expenses,4.13,1.03,1.14,51.11,26.58,24.85,24.26,23.92,29.64,28.74,32.30,34.19,32.39
  └─ Material Cost %,,,,74%,69%,69%,65%,56%,65%,60%,58%,56%,56%
  └─ Employee Cost %,,,,3%,2%,2%,3%,1%,1%,1%,2%,1%,2%
Operating Profit,-4.13,-1.03,-1.14,7.31,5.71,6.26,7.65,9.10,10.12,12.09,9.88,18.01,17.41
OPM %,,,,12.51%,17.68%,20.12%,23.97%,27.56%,25.45%,29.61%,23.42%,34.50%,34.96%
Other Income,0.33,0.72,0.98,8.42,0.99,1.61,2.81,2.05,2.12,2.43,4.55,3.31,2.66
  └─ Other income normal,0.33,0.72,0.98,8.42,0.99,1.61,2.81,2.05,2.12,2.43,4.55,3.31,2.66
Interest,0.00,0.01,-0.01,2.29,2.47,3.01,3.85,4.63,4.59,5.09,5.33,7.90,6.67
Depreciation,0.03,0.03,0.03,0.07,1.09,1.24,1.30,1.32,1.31,1.32,1.36,1.39,1.38
Profit before tax,-3.83,-0.35,-0.18,13.37,3.14,3.62,5.31,5.20,6.34,8.11,7.74,12.03,12.02
Tax %,-27.68%,-28.57%,-22.22%,13.01%,30.57%,29.28%,30.89%,27.69%,26.18%,27.87%,31.01%,32.09%,21.80%
Net Profit,-2.77,-0.25,-0.14,11.63,2.18,2.56,3.68,3.75,4.69,5.84,5.34,8.18,9.40
  └─ Minority share,0,0,0,0,0,0,0,0,0,0,0,-0,-0
  └─ Profit excl Excep,-3,-0,-0,12,2,3,4,4,5,6,5,8,9
  └─ Profit for PE,-3,-0,-0,12,2,3,4,4,5,6,5,8,9
  └─ Profit for EPS,-3,-0,-0,12,2,3,4,4,5,6,5,8,9
  └─ YOY Profit Growth %,-454%,-209%,0%,937%,179%,1124%,2743%,-68%,117%,129%,48%,114%,95%
EPS in Rs,-0.07,-0.01,-0.00,0.30,0.06,0.06,0.09,0.10,0.12,0.15,0.14,0.20,0.23
Raw PDF,,,,,,,,,,,,,
