Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,72.09,69.10,78.42,82.66,82.73,77.16,88.95,91.04,92.18,90.40,106.87,111.22,114.07
  └─ YOY Sales Growth %,,,,,14.76%,11.66%,13.43%,10.14%,11.42%,17.16%,20.15%,22.17%,23.75%
Expenses,64.42,61.47,69.69,72.73,72.98,68.59,79.22,80.08,80.86,80.39,95.00,97.70,101.20
  └─ Material Cost %,80%,80%,80%,79%,79%,79%,80%,79%,79%,80%,80%,80%,80%
  └─ Employee Cost %,3%,3%,3%,3%,3%,3%,3%,3%,2%,3%,3%,2%,2%
Operating Profit,7.67,7.63,8.73,9.93,9.75,8.57,9.73,10.96,11.32,10.01,11.87,13.52,12.87
OPM %,10.64%,11.04%,11.13%,12.01%,11.79%,11.11%,10.94%,12.04%,12.28%,11.07%,11.11%,12.16%,11.28%
Other Income,0.02,0.02,0.01,0.00,0.47,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.06
  └─ Other income normal,0.02,0.02,0.01,0.00,0.47,0.01,0.02,0.02,0.02,0.02,0.02,0.02,0.06
Interest,1.23,1.26,1.45,1.41,1.32,1.18,1.18,1.22,1.46,1.31,1.31,1.29,1.24
Depreciation,1.34,1.49,1.57,1.36,1.20,1.38,1.42,1.34,1.34,1.41,1.43,1.54,1.56
Profit before tax,5.12,4.90,5.72,7.16,7.70,6.02,7.15,8.42,8.54,7.31,9.15,10.71,10.13
Tax %,25.59%,25.51%,25.52%,17.88%,21.17%,25.58%,25.03%,17.58%,20.14%,25.17%,25.14%,18.86%,20.43%
Net Profit,3.81,3.65,4.26,5.88,6.07,4.48,5.36,6.93,6.83,5.47,6.85,8.69,8.05
  └─ Profit excl Excep,3.81,3.65,4.26,5.88,6.07,4.48,5.36,6.93,6.83,5.47,6.85,8.69,8.05
  └─ Profit for PE,3.81,3.65,4.26,5.88,6.07,4.48,5.36,6.93,6.83,5.47,6.85,8.69,8.05
  └─ Profit for EPS,3.81,3.65,4.26,5.88,6.07,4.48,5.36,6.93,6.83,5.47,6.85,8.69,8.05
  └─ YOY Profit Growth %,,,,,59.32%,22.74%,25.82%,17.86%,12.52%,22.10%,27.80%,25.40%,17.86%
EPS in Rs,0.49,0.47,0.55,0.75,0.78,0.57,0.69,0.89,0.88,0.70,0.88,1.11,1.03
Raw PDF,,,,,,,,,,,,,
