Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,129.81,187.68,205.22,229.38,247.32,233.05,271.31,282.15,349.72,301.35,334.86,326.78,382.62
  └─ YOY Sales Growth %,-35.85%,-4.93%,15.16%,24.72%,90.52%,24.17%,32.20%,23.01%,41.40%,29.31%,23.42%,15.82%,9.41%
Expenses,118.57,176.62,191.20,212.98,233.58,221.26,250.49,261.26,333.00,284.58,317.49,309.95,367.52
  └─ Material Cost %,88%,92%,90%,90%,91%,87%,89%,90%,90%,92%,92%,92%,91%
  └─ Employee Cost %,1%,1%,1%,0%,0%,1%,1%,0%,0%,1%,1%,1%,1%
Operating Profit,11.24,11.06,14.02,16.40,13.74,11.79,20.82,20.89,16.72,16.77,17.37,16.83,15.10
OPM %,8.66%,5.89%,6.83%,7.15%,5.56%,5.06%,7.67%,7.40%,4.78%,5.56%,5.19%,5.15%,3.95%
Other Income,0.86,1.56,1.85,1.15,2.72,0.78,1.01,0.94,2.78,0.36,1.28,1.80,1.54
  └─ Other income normal,0.86,1.56,1.85,1.15,2.72,0.78,1.01,0.94,2.78,0.36,1.28,1.80,1.54
Interest,7.74,8.31,9.41,10.38,11.31,7.86,10.50,12.10,7.72,7.50,7.48,5.86,5.66
Depreciation,1.69,0.29,0.29,0.26,0.27,0.29,0.30,0.30,0.28,0.29,0.29,0.29,0.58
Profit before tax,2.67,4.02,6.17,6.91,4.88,4.42,11.03,9.43,11.50,9.34,10.88,12.48,10.40
Tax %,32.21%,27.86%,21.56%,28.51%,14.96%,30.09%,26.20%,25.03%,25.13%,24.84%,24.45%,26.12%,29.33%
Net Profit,1.81,2.90,4.83,4.93,4.14,3.09,8.14,7.08,8.61,7.03,8.23,9.22,7.35
  └─ Minority share,0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.01,-0.01,-0.01,-0.01,-0.01,0.00
  └─ Profit excl Excep,1.81,2.90,4.83,4.93,4.14,3.09,8.14,7.08,8.61,7.03,8.23,9.22,7.35
  └─ Profit for PE,1.81,2.90,4.83,4.92,4.14,3.09,8.14,7.07,8.60,7.02,8.22,9.21,7.35
  └─ Profit for EPS,1.81,2.90,4.83,4.92,4.14,3.09,8.14,7.07,8.60,7.02,8.22,9.21,7.35
  └─ YOY Profit Growth %,82.83%,3.94%,228.57%,186.05%,128.73%,6.55%,68.53%,43.70%,107.73%,127.18%,0.98%,30.27%,-14.53%
EPS in Rs,0.02,0.03,0.04,0.04,0.03,0.03,0.07,0.06,0.07,0.06,0.07,0.07,0.06
Raw PDF,,,,,,,,,,,,,
