Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,157.84,148.70,143.86,138.75,158.55,143.41,150.84,162.78,202.05,215.90,179.17,207.79,256.28
  └─ YOY Sales Growth %,4.25%,-5.96%,-5.21%,3.89%,0.45%,-3.56%,4.85%,17.32%,27.44%,50.55%,18.78%,27.65%,26.84%
Expenses,143.94,133.90,127.60,122.02,144.21,133.79,147.12,153.89,182.36,204.27,169.83,195.10,243.07
  └─ Material Cost %,78%,77%,74%,74%,77%,79%,83%,82%,80%,84%,82%,84%,86%
  └─ Employee Cost %,3%,3%,3%,3%,3%,3%,3%,3%,3%,2%,3%,3%,2%
Operating Profit,13.90,14.80,16.26,16.73,14.34,9.62,3.72,8.89,19.69,11.63,9.34,12.69,13.21
OPM %,8.81%,9.95%,11.30%,12.06%,9.04%,6.71%,2.47%,5.46%,9.75%,5.39%,5.21%,6.11%,5.15%
Other Income,0.09,0.03,0.03,0.03,0.05,0.49,6.21,-0.16,1.14,0.04,0.06,0.04,0.19
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,4.20,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,0.09,0.03,0.03,0.03,0.05,0.49,2.01,-0.16,1.14,0.04,0.06,0.04,0.19
Interest,3.91,3.32,3.66,3.65,3.41,2.57,2.60,3.12,3.26,3.28,2.80,3.16,3.06
Depreciation,3.93,3.95,3.85,4.02,4.21,4.23,4.31,4.40,4.41,4.35,4.41,4.47,4.46
Profit before tax,6.15,7.56,8.78,9.09,6.77,3.31,3.02,1.21,13.16,4.04,2.19,5.10,5.88
Tax %,23.90%,30.56%,45.90%,26.40%,31.17%,32.93%,40.07%,33.88%,26.22%,27.23%,29.22%,28.24%,28.74%
Net Profit,4.69,5.25,4.74,6.68,4.65,2.22,1.81,0.80,9.72,2.94,1.56,3.66,4.19
  └─ Exceptional items AT,0,0,0,0,0,0,3,0,0,0,0,0,0
  └─ Profit excl Excep,5,5,5,7,5,2,-1,1,10,3,2,4,4
  └─ Profit for PE,5,5,5,7,5,2,-1,1,10,3,2,4,4
  └─ Profit for EPS,5,5,5,7,5,2,2,1,10,3,2,4,4
  └─ YOY Profit Growth %,98%,42%,1381%,68%,-1%,-58%,-118%,-88%,109%,32%,279%,358%,-57%
EPS in Rs,5.52,6.18,5.58,7.86,5.50,2.62,2.14,0.95,11.49,3.48,1.84,4.32,4.95
Raw PDF,,,,,,,,,,,,,
