Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,436,475,509,487,558,578,612,593,639,659,715,690,751
  └─ YOY Sales Growth %,-10.88%,6.76%,-3.01%,10.22%,27.80%,21.72%,20.22%,21.72%,14.69%,14.05%,16.82%,16.35%,17.49%
Expenses,376,414,441,422,483,499,532,516,554,569,616,592,642
  └─ Material Cost %,60%,62%,61%,60%,62%,62%,62%,62%,62%,61%,61%,60%,61%
  └─ Employee Cost %,14%,14%,14%,15%,14%,14%,14%,14%,13%,14%,14%,15%,14%
Operating Profit,60,61,68,65,75,79,81,78,85,89,99,98,110
OPM %,14%,13%,13%,13%,13%,14%,13%,13%,13%,14%,14%,14%,15%
Other Income,5,4,4,5,4,3,4,4,9,6,6,5,4
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.75,0.00,0.00,0.00,0.00
  └─ Other income normal,4.59,3.51,3.98,4.97,3.51,3.35,3.60,3.84,5.32,5.86,5.55,4.94,4.44
Interest,2,2,0,0,0,0,0,0,0,0,0,0,2
Depreciation,16,14,13,15,16,15,16,16,17,17,19,18,18
Profit before tax,47,48,58,55,62,66,68,65,77,78,85,84,95
Tax %,19%,26%,25%,26%,25%,26%,26%,27%,24%,26%,25%,25%,25%
Net Profit,38,36,43,40,46,49,50,47,59,58,64,63,71
  └─ Profit from Associates,-0,0,0,0,-0,0,-0,0,-0,0,0,-0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,3,0,0,0,0
  └─ Profit excl Excep,38,36,43,40,46,49,50,47,56,58,64,63,71
  └─ Profit for PE,38,36,43,40,46,49,50,47,56,58,64,63,71
  └─ Profit for EPS,38,36,43,40,46,49,50,47,59,58,64,63,71
  └─ YOY Profit Growth %,13%,22%,7%,27%,22%,38%,15%,16%,21%,18%,27%,35%,27%
EPS in Rs,14.46,13.50,16.53,15.40,17.56,18.58,19.06,17.86,22.36,21.85,24.19,24.08,26.99
Raw PDF,,,,,,,,,,,,,
