Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,5739,6329,6678,6604,6163,6694,7051,7073,6730,6957,7589,7074,6541
  └─ YOY Sales Growth %,9.11%,17.74%,14.58%,13.66%,7.39%,5.77%,5.58%,7.10%,9.19%,3.94%,7.64%,0.02%,-2.80%
Expenses,4566,4835,4944,4856,4847,4978,5165,5084,5192,5179,5695,5819,5586
  └─ Material Cost %,35.95%,35.34%,34.64%,33.61%,33.26%,32.76%,32.38%,32.01%,32.53%,31.20%,32.91%,37.21%,34.38%
  └─ Employee Cost %,16.81%,16.85%,16.34%,16.17%,17.59%,17.84%,17.13%,16.93%,18.32%,18.86%,17.32%,18.73%,21.62%
Operating Profit,1174,1494,1734,1748,1316,1716,1886,1989,1538,1778,1895,1255,955
OPM %,20%,24%,26%,26%,21%,26%,27%,28%,23%,26%,25%,18%,15%
Other Income,-48,136,176,-10,249,160,191,222,289,259,269,-70,148
  └─ Exceptional items,-182,0,0,-195,0,0,0,0,0,0,0,-276,0
  └─ Other income normal,135,136,176,185,249,160,191,222,289,259,269,206,148
Interest,34,16,26,30,18,18,15,15,14,14,13,14,13
Depreciation,346,239,290,233,288,247,272,280,309,253,297,278,383
Profit before tax,745,1375,1594,1474,1259,1611,1789,1916,1504,1770,1854,893,707
Tax %,30%,28%,28%,28%,26%,27%,27%,17%,19%,27%,27%,24%,22%
Net Profit,522,998,1155,1068,932,1175,1305,1575,1214,1292,1353,674,543
  └─ Profit from Associates,-2,1,-0,-0,-3,-1,-1,-9,-11,-0,0,-0,-8
  └─ Minority share,4,-2,-24,-13,7,2,-2,-4,8,6,-2,2,12
  └─ Exceptional items AT,-105,0,0,-141,0,0,0,0,0,0,0,-208,0
  └─ Profit excl Excep,626,998,1155,1210,932,1175,1305,1575,1214,1292,1353,883,543
  └─ Profit for PE,630,996,1131,1195,939,1178,1303,1571,1222,1298,1351,884,555
  └─ Profit for EPS,526,996,1131,1056,939,1178,1303,1571,1222,1298,1351,676,555
  └─ YOY Profit Growth %,62%,45%,43%,49%,49%,18%,15%,31%,30%,10%,4%,-44%,-55%
EPS in Rs,6.51,12.33,14.01,13.08,11.63,14.58,16.13,19.45,15.13,16.06,16.73,8.37,6.87
Raw PDF,,,,,,,,,,,,,
