Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,407,363,418,393,385,440,311,398,328,293,514,440,776
  └─ YOY Sales Growth %,59%,64%,42%,46%,-5%,21%,-26%,1%,-15%,-33%,65%,10%,136%
Expenses,287,266,280,272,278,316,249,311,277,258,359,363,469
  └─ Material Cost %,42.56%,40.12%,36.36%,36.21%,35.72%,40.24%,37.79%,41.80%,38.65%,38.78%,35.70%,43.00%,34.69%
  └─ Employee Cost %,12.17%,16.50%,16.51%,16.73%,16.23%,16.64%,20.29%,17.42%,20.24%,25.10%,15.63%,20.20%,12.69%
Operating Profit,120,97,137,121,107,123,62,87,51,34,156,77,307
OPM %,29%,27%,33%,31%,28%,28%,20%,22%,16%,12%,30%,18%,40%
Other Income,8,2,3,2,5,25,4,60,7,8,2,8,12
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,20.63,0.00,55.78,0.00,0.00,0.00,0.00,0.00
  └─ Other income normal,8.06,2.04,3.05,2.10,5.36,4.80,4.33,3.90,7.46,7.86,1.80,8.05,12.46
Interest,4,2,4,4,4,3,1,2,2,5,5,7,7
Depreciation,13,14,15,15,16,16,16,16,17,20,23,24,25
Profit before tax,110,83,122,104,92,130,49,128,39,18,129,54,287
Tax %,23%,26%,27%,22%,27%,25%,34%,20%,29%,21%,25%,26%,26%
Net Profit,85,62,89,81,68,98,33,102,28,14,97,41,213
  └─ Exceptional items AT,0,0,0,0,0,16,0,44,0,0,0,0,0
  └─ Profit excl Excep,85,62,89,81,68,82,33,57,28,14,97,41,213
  └─ Profit for PE,85,62,89,81,68,82,33,57,28,14,97,41,213
  └─ Profit for EPS,85,62,89,81,68,98,33,102,28,14,97,41,213
  └─ YOY Profit Growth %,288%,521%,132%,166%,-20%,33%,-63%,-30%,-59%,-83%,195%,-29%,665%
EPS in Rs,65.89,48.23,69.56,63.44,52.66,76.28,25.60,79.18,21.68,10.83,75.49,31.62,165.76
Raw PDF,,,,,,,,,,,,,
