Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,54.13,54.74,106.64,61.66,63.27,61.75,122.83,60.94,56.63,49.69,129.47,59.60,44.10
  └─ YOY Sales Growth %,2.15%,-8.29%,-5.10%,17.54%,16.89%,12.81%,15.18%,-1.17%,-10.49%,-19.53%,5.41%,-2.20%,-22.13%
Expenses,2.64,1.93,2.38,4.78,1.08,1.70,1.95,4.52,5.79,3.56,21.22,4.33,3.32
  └─ Material Cost %,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.77%,0.00%,0.00%,1.06%,0.61%
  └─ Employee Cost %,1.20%,1.35%,0.76%,1.56%,1.39%,1.25%,0.77%,1.69%,3.14%,3.22%,1.27%,3.44%,4.60%
Operating Profit,51.49,52.81,104.26,56.88,62.19,60.05,120.88,56.42,50.84,46.13,108.25,55.27,40.78
OPM %,95.12%,96.47%,97.77%,92.25%,98.29%,97.25%,98.41%,92.58%,89.78%,92.84%,83.61%,92.73%,92.47%
Other Income,0.79,-0.00,-0.00,-0.00,-0.00,-0.00,1.61,0.72,2.60,-0.00,-0.00,0.27,5.12
  └─ Other income normal,0.79,0.00,0.00,0.00,0.00,0.00,1.61,0.72,2.60,0.00,0.00,0.27,5.12
Interest,15.69,16.32,17.46,18.77,21.75,19.95,19.50,19.96,28.99,39.93,38.87,42.16,43.67
Depreciation,0.07,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.09,0.08,0.08,0.08,0.08
Profit before tax,36.52,36.43,86.74,38.05,40.38,40.05,102.94,37.13,24.36,6.12,69.30,13.30,2.15
Tax %,26.10%,25.23%,25.91%,26.60%,25.06%,25.27%,25.35%,27.82%,24.88%,27.94%,27.92%,25.86%,46.98%
Net Profit,75.08,25.30,54.20,55.52,31.44,32.51,77.70,13.37,-25.09,-4.02,44.71,-14.39,4.75
  └─ Profit from Associates,48,-2,-10,28,1,3,1,-13,-43,-8,-5,-24,4
  └─ Profit excl Excep,75,25,54,56,31,33,78,13,-25,-4,45,-14,5
  └─ Profit for PE,75,25,54,56,31,33,78,13,-25,-4,45,-14,5
  └─ Profit for EPS,75,25,54,56,31,33,78,13,-25,-4,45,-14,5
  └─ YOY Profit Growth %,38%,-44%,-39%,54%,-58%,28%,43%,-76%,-180%,-112%,-42%,-208%,119%
EPS in Rs,67.81,22.85,48.95,50.14,28.40,29.36,70.18,12.08,-22.66,-3.63,40.38,-13.00,4.29
Raw PDF,,,,,,,,,,,,,
