Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,20.88,21.49,22.75,22.34,20.75,22.87,31.99,28.30,34.23,37.17,40.66,35.69,48.36
  └─ YOY Sales Growth %,,,1.34%,23.22%,-0.62%,6.42%,40.62%,26.68%,64.96%,62.53%,27.10%,26.11%,41.28%
Expenses,18.24,18.78,19.75,19.09,18.27,19.28,26.75,23.78,29.32,31.72,34.66,30.48,43.52
  └─ Material Cost %,62%,62%,62%,62%,57%,59%,57%,57%,58%,58%,58%,55%,62%
  └─ Employee Cost %,6%,6%,6%,6%,7%,6%,6%,7%,6%,7%,6%,7%,6%
Operating Profit,2.64,2.71,3.00,3.25,2.48,3.59,5.24,4.52,4.91,5.45,6.00,5.21,4.84
OPM %,12.64%,12.61%,13.19%,14.55%,11.95%,15.70%,16.38%,15.97%,14.34%,14.66%,14.76%,14.60%,10.01%
Other Income,0.06,0.03,0.03,0.13,0.04,0.02,0.04,0.06,0.16,0.06,0.08,0.08,0.20
  └─ Other income normal,0.06,0.03,0.03,0.13,0.04,0.02,0.04,0.06,0.16,0.06,0.08,0.08,0.20
Interest,0.88,0.78,1.00,1.04,1.12,1.29,1.50,1.35,1.29,1.43,1.64,1.53,1.55
Depreciation,0.71,0.71,0.76,0.81,0.96,1.07,1.60,1.61,1.61,1.65,1.71,1.74,1.84
Profit before tax,1.11,1.25,1.27,1.53,0.44,1.25,2.18,1.62,2.17,2.43,2.73,2.02,1.65
Tax %,25.23%,25.60%,26.77%,24.18%,20.45%,24.80%,24.77%,11.73%,20.28%,16.46%,17.58%,17.33%,18.18%
Net Profit,0.83,0.93,0.92,1.16,0.35,0.94,1.64,1.43,1.73,2.03,2.25,1.67,1.36
  └─ Profit excl Excep,0.83,0.93,0.92,1.16,0.35,0.94,1.64,1.43,1.73,2.03,2.25,1.67,1.36
  └─ Profit for PE,0.83,0.93,0.92,1.16,0.35,0.94,1.64,1.43,1.73,2.03,2.25,1.67,1.36
  └─ Profit for EPS,0.83,0.93,0.92,1.16,0.35,0.94,1.64,1.43,1.73,2.03,2.25,1.67,1.36
  └─ YOY Profit Growth %,,,-8.00%,52.63%,-57.83%,1.08%,78.26%,23.28%,394.29%,115.96%,37.20%,16.78%,-21.39%
EPS in Rs,0.38,0.43,0.35,0.44,0.13,0.36,0.62,0.54,0.66,0.77,0.85,0.63,0.52
Raw PDF,,,,,,,,,,,,,
