Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,775,157,246,259,601,520,1016,1035,1046,498,543,515,628
  └─ YOY Sales Growth %,-32.08%,-5.56%,24.76%,0.97%,-22.44%,231.11%,312.30%,299.68%,73.91%,-4.23%,-46.53%,-50.25%,-39.98%
Expenses,781,206,299,302,775,533,1025,1045,1074,506,545,489,739
  └─ Material Cost %,85%,83%,82%,79%,108%,89%,94%,93%,97%,90%,89%,83%,77%
  └─ Employee Cost %,9%,31%,27%,21%,10%,9%,4%,4%,6%,8%,7%,8%,22%
Operating Profit,-6,-49,-53,-43,-174,-13,-9,-11,-28,-8,-1,25,-111
OPM %,-1%,-31%,-22%,-17%,-29%,-2%,-1%,-1%,-3%,-2%,-0%,5%,-18%
Other Income,11,13,10,13,9,-11,14,38,98,9,13,8,472
  └─ Exceptional items,0,0,0,0,0,-26,-1,0,62,-4,-2,-5,459
  └─ Other income normal,11,13,10,13,9,15,15,38,36,13,15,13,13
Interest,63,55,69,57,60,53,62,64,45,51,53,48,81
Depreciation,13,12,13,14,14,14,14,13,29,15,13,11,-95
Profit before tax,-72,-103,-126,-101,-239,-91,-70,-49,-4,-64,-54,-25,375
Tax %,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%,-0%
Net Profit,-72,-103,-126,-101,-239,-91,-70,-49,-4,-64,-54,-25,375
  └─ Exceptional items AT,0,0,0,0,0,-26,-1,0,62,-4,-2,-5,459
  └─ Profit excl Excep,-72,-103,-126,-101,-239,-65,-69,-49,-67,-60,-53,-21,-84
  └─ Profit for PE,-72,-103,-126,-101,-239,-65,-69,-49,-67,-60,-53,-21,-84
  └─ Profit for EPS,-72,-103,-126,-101,-239,-91,-70,-49,-4,-64,-54,-25,375
  └─ YOY Profit Growth %,-120%,-3%,-25%,-16%,-232%,37%,45%,52%,72%,7%,24%,58%,-26%
EPS in Rs,-0.76,-1.07,-1.31,-1.05,-2.49,-0.95,-0.73,-0.51,-0.05,-0.66,-0.56,-0.26,3.89
Raw PDF,,,,,,,,,,,,,
