Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,369.36,347.55,231.05,219.82,252.93,488.08,603.77,676.23,840.42,549.31,555.57,544.55,619.12
  └─ YOY Sales Growth %,1.51%,2.58%,-17.01%,-37.86%,-31.52%,40.43%,161.32%,207.63%,232.27%,12.55%,-7.98%,-19.47%,-26.33%
Expenses,197.50,180.59,133.09,153.74,179.58,362.98,398.40,438.86,611.20,437.30,434.62,449.20,520.44
  └─ Material Cost %,31.52%,29.14%,24.93%,32.95%,33.10%,31.58%,28.73%,27.93%,35.70%,26.97%,25.40%,29.18%,34.64%
  └─ Employee Cost %,7.45%,8.27%,12.37%,15.83%,15.57%,19.65%,16.91%,16.46%,16.48%,24.27%,22.81%,21.79%,20.83%
Operating Profit,171.86,166.96,97.96,66.08,73.35,125.10,205.37,237.37,229.22,112.01,120.95,95.35,98.68
OPM %,46.53%,48.04%,42.40%,30.06%,29.00%,25.63%,34.01%,35.10%,27.27%,20.39%,21.77%,17.51%,15.94%
Other Income,11.40,10.67,19.84,14.34,17.05,19.41,16.19,21.56,-3.73,6.07,15.60,1.30,-18.35
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.78,-8.10,0.00,-4.86,-16.51
  └─ Other income normal,11.40,10.67,19.84,14.34,17.05,19.41,16.19,21.56,12.05,14.17,15.60,6.16,-1.84
Interest,5.03,1.15,0.50,2.16,2.30,10.20,9.61,10.80,10.45,10.18,8.76,9.11,9.19
Depreciation,12.02,12.54,11.89,12.79,17.25,31.28,37.79,43.56,54.17,45.14,44.02,46.94,51.23
Profit before tax,166.21,163.94,105.41,65.47,70.85,103.03,174.16,204.57,160.87,62.76,83.77,40.60,19.91
Tax %,25.41%,26.44%,24.51%,28.59%,24.67%,26.85%,20.62%,24.97%,27.18%,26.07%,20.75%,28.52%,58.26%
Net Profit,123.97,120.59,79.56,46.75,53.37,75.37,138.24,153.48,117.15,46.40,66.39,29.02,8.31
  └─ Minority share,0,0,0,0,0,0,0,-0,3,2,8,8,11
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,-11,-6,0,-3,2
  └─ Profit excl Excep,124,121,80,47,53,75,138,153,129,52,66,32,6
  └─ Profit for PE,124,121,80,47,53,75,138,153,132,55,74,40,18
  └─ Profit for EPS,124,121,80,47,53,75,138,153,120,49,74,37,20
  └─ YOY Profit Growth %,35%,12%,10%,-57%,-57%,-38%,74%,227%,147%,-28%,-46%,-74%,-87%
EPS in Rs,4.87,4.74,3.13,1.84,2.10,2.96,5.44,6.01,4.73,1.28,1.94,0.96,0.51
Raw PDF,,,,,,,,,,,,,
