Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,664.62,642.53,597.61,541.22,361.27,401.03,485.15,291.79,252.28,229.25,249.22,211.36,195.99
  └─ YOY Sales Growth %,-4.39%,-17.36%,-14.08%,-27.66%,-45.64%,-37.59%,-18.82%,-46.09%,-30.17%,-42.83%,-48.63%,-27.56%,-22.31%
Expenses,664.13,641.51,596.56,540.22,362.96,400.09,484.98,292.86,250.97,228.04,247.47,209.55,191.12
  └─ Material Cost %,98%,98%,97%,97%,96%,96%,97%,95%,94%,94%,94%,92%,90%
  └─ Employee Cost %,1%,1%,1%,1%,1%,1%,1%,2%,2%,2%,2%,3%,3%
Operating Profit,0.49,1.02,1.05,1.00,-1.69,0.94,0.17,-1.07,1.31,1.21,1.75,1.81,4.87
OPM %,0.07%,0.16%,0.18%,0.18%,-0.47%,0.23%,0.04%,-0.37%,0.52%,0.53%,0.70%,0.86%,2.48%
Other Income,1.59,0.61,0.50,2.10,0.38,10.65,1.27,1.07,1.50,1.10,1.25,1.26,1.25
  └─ Other income normal,1.59,0.61,0.50,2.10,0.38,10.65,1.27,1.07,1.50,1.10,1.25,1.26,1.25
Interest,0.45,0.50,0.65,0.58,0.69,0.62,0.78,0.58,0.52,0.56,0.53,0.37,0.32
Depreciation,0.46,0.42,0.43,0.41,0.41,0.41,0.42,0.42,0.38,0.37,0.36,0.37,0.32
Profit before tax,1.17,0.71,0.47,2.11,-2.41,10.56,0.24,-1.00,1.91,1.38,2.11,2.33,5.48
Tax %,129.06%,18.31%,19.15%,7.58%,18.67%,1.70%,241.67%,56.00%,12.04%,26.09%,18.48%,25.32%,28.83%
Net Profit,-0.33,0.59,0.38,1.96,-2.86,10.38,-0.33,-1.56,1.68,1.02,1.71,1.75,3.91
  └─ Profit excl Excep,-0,1,0,2,-3,10,-0,-2,2,1,2,2,4
  └─ Profit for PE,-0,1,0,2,-3,10,-0,-2,2,1,2,2,4
  └─ Profit for EPS,-0,1,0,2,-3,10,-0,-2,2,1,2,2,4
  └─ YOY Profit Growth %,-139%,74%,12%,1125%,-767%,1659%,-187%,-180%,159%,-90%,618%,212%,133%
EPS in Rs,-0.10,0.19,0.12,0.62,-0.90,3.26,-0.10,-0.49,0.53,0.32,0.54,0.55,1.22
Raw PDF,,,,,,,,,,,,,
