Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,13.60,14.00,14.96,16.71,19.38,18.83,20.40,19.27,20.29,20.34,20.76,21.78,30.77
  └─ YOY Sales Growth %,,22%,31%,36%,42%,34%,36%,15%,5%,8%,2%,13%,52%
Expenses,11.89,12.66,14.03,15.18,17.53,17.24,19.06,18.61,17.49,18.75,19.90,19.86,29.32
  └─ Employee Cost %,72%,73%,75%,74%,75%,80%,82%,81%,75%,82%,85%,81%,61%
Operating Profit,1.71,1.34,0.93,1.53,1.85,1.59,1.34,0.66,2.80,1.59,0.86,1.92,1.45
OPM %,12.57%,9.57%,6.22%,9.16%,9.55%,8.44%,6.57%,3.43%,13.80%,7.82%,4.14%,8.82%,4.71%
Other Income,0.14,0.07,0.15,0.35,0.16,0.07,0.12,0.22,0.52,0.14,0.12,0.12,0.51
  └─ Other income normal,0.14,0.07,0.15,0.35,0.16,0.07,0.12,0.22,0.52,0.14,0.12,0.12,0.51
Interest,0.17,0.19,0.46,0.35,0.25,0.23,0.38,0.34,0.46,0.35,-0.36,0.19,0.29
Depreciation,0.47,0.34,0.40,0.68,0.54,0.53,0.82,0.86,0.86,0.56,0.63,0.69,0.73
Profit before tax,1.21,0.88,0.22,0.85,1.22,0.90,0.26,-0.32,2.00,0.82,0.71,1.16,0.94
Tax %,27.27%,26.14%,59.09%,12.94%,21.31%,26.67%,26.92%,-9.38%,45.50%,26.83%,-150.70%,-0.86%,-1.06%
Net Profit,0.87,0.65,0.10,0.76,0.92,0.67,0.19,-0.29,1.08,0.59,1.79,1.17,0.91
  └─ Profit from Associates,0.00,0.00,0.00,0.01,-0.03,0.01,0.01,0.00,-0.02,0.00,0.00,0.00,-0.04
  └─ Profit excl Excep,0.87,0.65,0.10,0.76,0.92,0.67,0.19,-0.29,1.08,0.59,1.79,1.17,0.91
  └─ Profit for PE,0.87,0.65,0.10,0.76,0.92,0.67,0.19,-0.29,1.08,0.59,1.79,1.17,0.91
  └─ Profit for EPS,0.87,0.65,0.10,0.76,0.92,0.67,0.19,-0.29,1.08,0.59,1.79,1.17,0.91
  └─ YOY Profit Growth %,,-15.58%,-77.27%,137.50%,5.75%,3.08%,90.00%,-138.16%,17.39%,-11.94%,842.11%,503.45%,-15.74%
EPS in Rs,0.86,0.64,0.10,0.75,0.91,0.66,0.19,-0.29,1.06,0.58,1.76,1.15,0.90
Raw PDF,,,,,,,,,,,,,
