Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,84.12,79.41,76.16,79.86,81.45,78.84,83.73,79.44,66.23,60.40,74.15,108.03,54.45
  └─ YOY Sales Growth %,,-6.10%,-26.91%,-10.61%,-3.17%,-0.72%,9.94%,-0.53%,-18.69%,-23.39%,-11.44%,35.99%,-17.79%
Expenses,71.04,71.07,67.48,71.94,71.92,70.47,73.16,72.83,58.71,55.36,67.18,99.38,46.41
  └─ Material Cost %,57%,66%,63%,70%,57%,68%,65%,67%,61%,61%,64%,74%,51%
  └─ Employee Cost %,11%,10%,11%,10%,9%,10%,10%,10%,12%,13%,9%,7%,10%
Operating Profit,13.08,8.34,8.68,7.92,9.53,8.37,10.57,6.61,7.52,5.04,6.97,8.65,8.04
OPM %,15.55%,10.50%,11.40%,9.92%,11.70%,10.62%,12.62%,8.32%,11.35%,8.34%,9.40%,8.01%,14.77%
Other Income,0.95,2.45,0.23,0.11,0.21,0.17,0.14,0.72,0.75,-2.41,0.87,0.89,0.59
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.58,0.00,0.00,0.00
  └─ Other income normal,0.95,2.45,0.23,0.11,0.21,0.17,0.14,0.72,0.75,0.17,0.87,0.89,0.59
Interest,3.19,2.71,2.73,2.72,2.91,2.66,2.72,2.94,2.33,1.05,1.45,1.85,2.05
Depreciation,3.36,2.86,2.35,2.60,2.89,2.94,3.32,3.44,3.35,3.39,3.52,3.66,3.75
Profit before tax,7.48,5.22,3.83,2.71,3.94,2.94,4.67,0.95,2.59,-1.81,2.87,4.03,2.83
Tax %,19.25%,21.46%,27.94%,18.82%,25.63%,27.55%,28.69%,21.05%,29.73%,-5.52%,41.46%,25.31%,14.84%
Net Profit,6.05,4.10,2.75,2.20,2.93,2.13,3.34,0.76,1.82,-1.72,1.68,3.02,2.31
  └─ Profit from Associates,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.09
  └─ Minority share,-1.26,-0.60,-0.13,-0.46,-0.25,0.10,-0.60,-0.06,-0.12,-0.38,-0.41,-0.02,0.13
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.29,0.00,0.00,0.00
  └─ Profit excl Excep,6.05,4.10,2.75,2.20,2.93,2.13,3.34,0.76,1.82,0.57,1.68,3.02,2.31
  └─ Profit for PE,4.79,3.50,2.62,1.74,2.68,2.23,2.74,0.70,1.70,0.19,1.27,3.00,2.44
  └─ Profit for EPS,4.79,3.50,2.62,1.74,2.68,2.23,2.74,0.70,1.70,-2.10,1.27,3.00,2.44
  └─ YOY Profit Growth %,,4900.00%,167.35%,-30.95%,-44.05%,-36.29%,4.58%,-59.77%,-36.57%,-91.48%,-53.65%,328.57%,43.53%
EPS in Rs,0.39,0.29,0.22,0.14,0.22,0.18,0.22,0.06,0.12,-0.15,0.09,0.22,0.17
Raw PDF,,,,,,,,,,,,,
