Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,40.89,34.41,38.43,36.75,48.19,40.97,43.67,43.64,55.17,41.41,48.61,51.08,61.93
  └─ YOY Sales Growth %,21.73%,19.15%,-4.81%,8.47%,17.85%,19.06%,13.64%,18.75%,14.48%,1.07%,11.31%,17.05%,12.25%
Expenses,37.97,31.88,35.22,34.12,45.34,37.72,40.91,40.60,50.48,37.87,44.75,46.64,59.93
  └─ Material Cost %,65%,75%,73%,74%,72%,74%,77%,75%,68%,72%,74%,75%,70%
  └─ Employee Cost %,11%,10%,10%,11%,10%,10%,10%,9%,10%,11%,10%,9%,14%
Operating Profit,2.92,2.53,3.21,2.63,2.85,3.25,2.76,3.04,4.69,3.54,3.86,4.44,2.00
OPM %,7.14%,7.35%,8.35%,7.16%,5.91%,7.93%,6.32%,6.97%,8.50%,8.55%,7.94%,8.69%,3.23%
Other Income,1.50,0.41,0.38,0.98,2.48,0.58,0.93,0.84,0.66,0.47,0.48,0.31,0.17
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.36
  └─ Other income normal,1.50,0.41,0.38,0.98,2.48,0.58,0.93,0.84,0.66,0.47,0.48,0.31,1.53
Interest,0.50,0.39,0.41,0.53,0.43,0.47,0.41,0.40,0.52,0.54,0.55,0.59,0.38
Depreciation,0.17,0.33,0.32,0.32,0.46,0.36,0.41,0.39,0.60,0.44,0.44,0.46,0.42
Profit before tax,3.75,2.22,2.86,2.76,4.44,3.00,2.87,3.09,4.23,3.03,3.35,3.70,1.37
Tax %,33.33%,18.02%,29.72%,22.10%,24.10%,21.67%,27.53%,25.89%,35.70%,24.75%,23.28%,26.76%,56.93%
Net Profit,2.51,1.82,2.01,2.16,3.37,2.35,2.09,2.28,2.73,2.29,2.56,2.70,0.58
  └─ Minority share,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,0,0,0,0,0,0,-0
  └─ Profit excl Excep,3,2,2,2,3,2,2,2,3,2,3,3,1
  └─ Profit for PE,2,2,2,2,3,2,2,2,3,2,3,3,1
  └─ Profit for EPS,2,2,2,2,3,2,2,2,3,2,3,3,1
  └─ YOY Profit Growth %,30%,3%,0%,38%,34%,28%,2%,10%,-19%,-1%,25%,18%,-75%
EPS in Rs,7.61,5.65,6.24,6.55,10.17,7.21,6.37,7.18,8.21,7.15,7.96,8.46,1.84
Raw PDF,,,,,,,,,,,,,
