Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,9.36,9.66,11.10,12.27,13.31,13.66,12.72,8.36,16.12,18.32,20.17,22.14,24.24
  └─ YOY Sales Growth %,169%,84%,41%,36%,42%,41%,15%,-32%,21%,34%,59%,165%,50%
Expenses,7.67,8.02,8.85,9.80,9.39,9.41,8.88,8.25,10.54,12.02,13.24,14.44,14.98
  └─ Material Cost %,44.76%,47.10%,49.91%,43.85%,45.38%,41.95%,36.56%,47.13%,32.82%,33.68%,32.57%,35.95%,32.67%
  └─ Employee Cost %,18.06%,16.05%,14.41%,18.09%,11.57%,13.18%,14.47%,29.55%,14.21%,12.66%,11.01%,13.23%,14.15%
Operating Profit,1.69,1.64,2.25,2.47,3.92,4.25,3.84,0.11,5.58,6.30,6.93,7.70,9.26
OPM %,18.06%,16.98%,20.27%,20.13%,29.45%,31.11%,30.19%,1.32%,34.62%,34.39%,34.36%,34.78%,38.20%
Other Income,0.03,0.13,0.18,0.06,0.07,0.56,0.56,0.00,0.68,0.63,0.83,1.25,2.28
  └─ Other income normal,0.03,0.13,0.18,0.06,0.07,0.56,0.56,0.00,0.68,0.63,0.83,1.25,2.28
Interest,0.03,0.04,0.04,0.04,0.04,0.05,0.04,0.05,0.07,0.04,0.05,0.04,0.05
Depreciation,0.61,0.54,0.55,0.56,0.62,0.61,0.66,0.66,0.69,0.67,0.70,0.72,0.78
Profit before tax,1.08,1.19,1.84,1.93,3.33,4.15,3.70,-0.60,5.50,6.22,7.01,8.19,10.71
Tax %,18.52%,25.21%,21.74%,29.02%,25.23%,24.82%,24.32%,-11.67%,23.27%,24.12%,24.82%,26.25%,24.00%
Net Profit,0.88,0.89,1.43,1.38,2.49,3.12,2.80,-0.53,4.22,4.72,5.27,6.04,8.14
  └─ Profit excl Excep,1,1,1,1,2,3,3,-1,4,5,5,6,8
  └─ Profit for PE,1,1,1,1,2,3,3,-1,4,5,5,6,8
  └─ Profit for EPS,1,1,1,1,2,3,3,-1,4,5,5,6,8
  └─ YOY Profit Growth %,777%,387%,286%,86%,183%,251%,96%,-138%,69%,51%,88%,1240%,93%
EPS in Rs,0.81,0.82,1.32,1.28,2.18,2.74,2.46,-0.46,3.70,4.14,4.62,5.28,7.11
Raw PDF,,,,,,,,,,,,,
