Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,31.39,36.14,36.53,37.42,39.99,38.06,39.24,41.41,44.09,37.60,39.43,46.14,52.22
  └─ YOY Sales Growth %,-19.26%,-4.64%,-0.63%,34.22%,27.40%,5.31%,7.42%,10.66%,10.25%,-1.21%,0.48%,11.42%,18.44%
Expenses,28.20,33.53,33.65,34.35,36.84,34.79,35.57,37.53,40.35,33.82,35.11,41.79,47.44
  └─ Material Cost %,60%,69%,65%,66%,67%,66%,61%,64%,66%,65%,62%,66%,66%
  └─ Employee Cost %,8%,6%,6%,7%,7%,6%,8%,7%,6%,7%,6%,8%,6%
Operating Profit,3.19,2.61,2.88,3.07,3.15,3.27,3.67,3.88,3.74,3.78,4.32,4.35,4.78
OPM %,10.16%,7.22%,7.88%,8.20%,7.88%,8.59%,9.35%,9.37%,8.48%,10.05%,10.96%,9.43%,9.15%
Other Income,-0.06,0.10,0.07,0.19,0.55,0.14,0.19,0.12,-0.11,0.09,0.23,0.24,0.40
  └─ Other income normal,-0.06,0.10,0.07,0.19,0.55,0.14,0.19,0.12,-0.11,0.09,0.23,0.24,0.40
Interest,0.89,0.68,0.53,0.56,0.65,0.58,0.64,0.59,0.87,0.70,0.54,0.49,0.54
Depreciation,1.71,1.33,1.36,1.39,1.50,1.24,1.45,1.59,1.60,1.55,1.62,1.58,1.63
Profit before tax,0.53,0.70,1.06,1.31,1.55,1.59,1.77,1.82,1.16,1.62,2.39,2.52,3.01
Tax %,45.28%,27.14%,7.55%,38.93%,30.97%,28.30%,39.55%,20.88%,32.76%,21.60%,24.27%,26.59%,34.22%
Net Profit,0.29,0.52,1.00,0.80,1.07,1.14,1.06,1.45,0.78,1.27,1.81,1.85,1.98
  └─ Minority share,-0,0,0,0,0,0,0,0,0,0,0,0,0
  └─ Profit excl Excep,0,1,1,1,1,1,1,1,1,1,2,2,2
  └─ Profit for PE,0,1,1,1,1,1,1,1,1,1,2,2,2
  └─ Profit for EPS,0,1,1,1,1,1,1,1,1,1,2,2,2
  └─ YOY Profit Growth %,-88%,-51%,138%,900%,312%,119%,6%,81%,-26%,11%,71%,28%,151%
EPS in Rs,0.15,0.30,0.58,0.47,0.62,0.66,0.61,0.82,0.45,0.72,1.02,0.97,1.04
Raw PDF,,,,,,,,,,,,,
