Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,30.68,16.64,24.55,21.92,61.89,46.88,47.49,37.31,35.06,25.37,51.77,45.96,30.25
  └─ YOY Sales Growth %,-31.61%,-31.15%,33.57%,82.21%,101.73%,181.73%,93.44%,70.21%,-43.35%,-45.88%,9.01%,23.18%,-13.72%
Expenses,20.01,14.17,14.49,21.75,55.25,41.35,38.87,32.23,31.74,23.40,47.31,40.79,25.08
  └─ Material Cost %,25%,63%,26%,56%,62%,45%,62%,53%,78%,55%,35%,24%,53%
  └─ Employee Cost %,10%,10%,8%,10%,7%,6%,6%,8%,11%,12%,7%,5%,21%
Operating Profit,10.67,2.47,10.06,0.17,6.64,5.53,8.62,5.08,3.32,1.97,4.46,5.17,5.17
OPM %,34.78%,14.84%,40.98%,0.78%,10.73%,11.80%,18.15%,13.62%,9.47%,7.77%,8.62%,11.25%,17.09%
Other Income,0.30,1.00,-0.98,1.97,0.97,0.74,0.93,0.78,1.16,0.88,1.52,1.37,1.43
  └─ Other income normal,0.30,1.00,-0.98,1.97,0.97,0.74,0.93,0.78,1.16,0.88,1.52,1.37,1.43
Interest,2.56,1.88,5.68,1.90,2.76,2.51,4.83,3.00,3.44,2.44,1.51,3.83,3.36
Depreciation,3.88,1.88,1.57,-0.23,4.27,1.66,2.03,1.85,1.17,1.43,1.43,1.48,1.68
Profit before tax,4.53,-0.29,1.83,0.47,0.58,2.10,2.69,1.01,-0.13,-1.02,3.04,1.23,1.56
Tax %,13.47%,0.00%,0.00%,0.00%,41.38%,0.00%,0.00%,0.00%,269.23%,0.00%,0.00%,0.00%,77.56%
Net Profit,3.92,-0.29,1.84,0.47,0.33,2.10,2.69,1.01,-0.48,-1.01,3.04,1.24,0.36
  └─ Profit excl Excep,4,-0,2,0,0,2,3,1,-0,-1,3,1,0
  └─ Profit for PE,4,-0,2,0,0,2,3,1,-0,-1,3,1,0
  └─ Profit for EPS,4,-0,2,0,0,2,3,1,-0,-1,3,1,0
  └─ YOY Profit Growth %,21%,-120%,163%,-23%,-92%,824%,46%,115%,-245%,-148%,13%,23%,175%
EPS in Rs,0.20,-0.01,0.09,0.02,0.02,0.10,0.13,0.05,-0.02,-0.05,0.15,0.06,0.02
Raw PDF,,,,,,,,,,,,,
