Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,186.25,497.17,379.63,134.64,68.70,223.95,390.87,143.24,44.10,80.53,0.00,0.00,0.00
  └─ YOY Sales Growth %,-69%,-19%,-62%,-59%,-63%,-55%,3%,6%,-36%,-64%,-100%,-100%,-100%
Expenses,80.42,47.47,31.95,36.89,37.90,45.86,29.65,28.03,39.32,363.66,2.51,3.36,4.05
  └─ Employee Cost %,2.52%,1.04%,1.27%,3.68%,6.39%,1.84%,1.01%,2.66%,8.78%,2.45%,,,
Operating Profit,105.83,449.70,347.68,97.75,30.80,178.09,361.22,115.21,4.78,-283.13,-2.51,-3.36,-4.05
OPM %,56.82%,90.45%,91.58%,72.60%,44.83%,79.52%,92.41%,80.43%,10.84%,-351.58%,,,
Other Income,17.60,15.14,16.12,20.18,23.55,17.03,621.49,18.17,-16.29,-1040.92,1.32,2.26,1.43
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,599.56,0.00,-36.15,-1042.56,0.00,0.00,0.00
  └─ Other income normal,17.60,15.14,16.12,20.18,23.55,17.03,21.93,18.17,19.86,1.64,1.32,2.26,1.43
Interest,126.72,133.00,134.92,132.66,133.15,129.83,110.20,94.09,88.82,31.15,0.00,0.00,0.00
Depreciation,64.56,57.04,57.61,56.65,55.72,55.98,56.56,56.57,55.38,22.15,0.02,0.01,0.01
Profit before tax,-67.85,274.80,171.27,-71.38,-134.52,9.31,815.95,-17.28,-155.71,-1377.35,-1.21,-1.11,-2.63
Tax %,25.45%,-0.17%,8.83%,8.25%,6.26%,47.69%,0.58%,33.28%,25.47%,0.00%,0.00%,0.00%,14.45%
Net Profit,-85.12,275.27,156.15,-77.27,-142.94,4.87,811.19,-23.03,-195.37,-1377.36,-1.21,-1.11,-3.01
  └─ Minority share,49,-157,-94,18,42,-16,-89,9,64,543,0,0,0
  └─ Exceptional items AT,0,0,0,0,0,0,596,0,-27,-1043,0,0,0
  └─ Profit excl Excep,-85,275,156,-77,-143,5,215,-23,-168,-335,-1,-1,-3
  └─ Profit for PE,-36,119,62,-59,-101,-11,191,-14,-113,-203,-1,-1,-3
  └─ Profit for EPS,-36,119,62,-59,-101,-11,722,-14,-132,-834,-1,-1,-3
  └─ YOY Profit Growth %,59%,162%,653%,-427%,-182%,-109%,209%,76%,-12%,-1719%,-101%,92%,97%
EPS in Rs,-0.23,0.75,0.39,-0.38,-0.64,-0.07,4.57,-0.09,-0.83,-5.28,-0.01,-0.01,-0.02
Raw PDF,,,,,,,,,,,,,
