Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,4023,4011,4433,4256,4069,4250,4668,4593,4432,4622,4841,4970,4719
  └─ YOY Sales Growth %,13.31%,8.37%,1.22%,1.42%,1.15%,5.97%,5.29%,7.90%,8.92%,8.75%,3.71%,8.21%,6.47%
Expenses,3222,3322,3562,3437,3286,3497,3888,3750,3632,3870,3889,3992,3885
  └─ Material Cost %,55%,58%,57%,56%,55%,57%,58%,61%,60%,60%,58%,57%,58%
  └─ Employee Cost %,4%,5%,4%,5%,4%,5%,5%,2%,4%,5%,4%,4%,4%
Operating Profit,801,689,871,820,784,753,780,843,801,752,951,977,834
OPM %,20%,17%,20%,19%,19%,18%,17%,18%,18%,16%,20%,20%,18%
Other Income,60,57,52,48,57,31,46,62,63,57,52,59,55
  └─ Exceptional items,0,0,0,-3,0,-25,-0,0,0,0,0,0,0
  └─ Other income normal,60,57,52,51,57,56,46,62,63,57,52,59,55
Interest,35,53,53,31,26,29,35,45,31,26,35,33,19
Depreciation,65,71,72,78,80,74,76,82,81,82,85,85,85
Profit before tax,761,622,799,758,735,681,715,778,752,701,884,919,785
Tax %,27%,27%,27%,27%,27%,26%,26%,25%,26%,26%,26%,26%,13%
Net Profit,558,455,586,556,537,505,532,582,559,520,655,682,680
  └─ Minority share,1,2,1,1,2,1,-0,-1,1,1,-1,-2,-1
  └─ Exceptional items AT,0,0,0,-2,0,-18,-0,0,0,0,0,0,0
  └─ Profit excl Excep,558,455,586,558,537,523,532,582,559,520,655,682,680
  └─ Profit for PE,559,458,588,559,538,524,532,582,560,521,654,680,678
  └─ Profit for EPS,559,458,588,556,538,506,531,582,560,521,654,680,678
  └─ YOY Profit Growth %,47%,36%,19%,-11%,-4%,14%,-10%,4%,4%,-1%,23%,17%,21%
EPS in Rs,23.19,19.00,24.39,23.10,22.35,20.99,22.06,24.15,23.25,21.62,27.17,28.23,28.16
Raw PDF,,,,,,,,,,,,,
