Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,2.08,0.00,0.00,0.00,0.85,0.00,0.00,0.00,2.58,1.54,1.25,0.22,0.44
  └─ YOY Sales Growth %,-62%,-100%,-100%,,-59%,,,,204%,,,,-83%
Expenses,1.36,0.18,0.12,0.15,0.22,0.16,0.31,0.15,0.18,0.63,0.41,0.21,0.31
  └─ Material Cost %,9.13%,,,,0.00%,,,,0.00%,0.00%,0.00%,0.00%,4.55%
  └─ Employee Cost %,4.81%,,,,7.06%,,,,3.49%,7.14%,8.00%,36.36%,22.73%
Operating Profit,0.72,-0.18,-0.12,-0.15,0.63,-0.16,-0.31,-0.15,2.40,0.91,0.84,0.01,0.13
OPM %,34.62%,,,,74.12%,,,,93.02%,59.09%,67.20%,4.55%,29.55%
Other Income,-20.02,3.02,3.64,2.45,-33.95,0.19,67.68,0.07,4.63,0.92,0.00,0.24,1.14
  └─ Exceptional items,-20.13,2.84,3.46,2.31,-34.34,0.00,67.55,0.12,4.42,0.92,0.00,0.24,0.01
  └─ Other income normal,0.11,0.18,0.18,0.14,0.39,0.19,0.13,-0.05,0.21,0.00,0.00,0.00,1.13
Interest,0.00,0.00,0.00,0.00,0.07,0.00,0.01,0.00,1.72,0.54,0.51,0.46,0.28
Depreciation,0.10,0.10,0.10,0.10,0.08,0.08,0.07,0.07,0.10,0.06,0.07,0.06,0.06
Profit before tax,-19.40,2.74,3.42,2.20,-33.47,-0.05,67.29,-0.15,5.21,1.23,0.26,-0.27,0.93
Tax %,1.29%,0.00%,0.00%,0.00%,-0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
Net Profit,-19.65,2.74,3.41,-8.14,-217.47,-0.05,67.29,-0.16,5.21,1.23,0.26,-0.27,0.93
  └─ Profit from Associates,0.00,0.00,0.00,-10.34,-184.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Exceptional items AT,-19.89,2.84,3.46,2.31,-34.34,0.00,67.55,0.12,4.42,0.92,0.00,0.24,0.01
  └─ Profit excl Excep,0.24,-0.10,-0.05,-10.45,-183.13,-0.05,-0.26,-0.28,0.79,0.31,0.26,-0.51,0.92
  └─ Profit for PE,0.24,-0.10,-0.05,-10.45,-183.13,-0.05,-0.26,-0.28,0.79,0.31,0.26,-0.51,0.92
  └─ Profit for EPS,-19.65,2.74,3.41,-8.14,-217.47,-0.05,67.29,-0.16,5.21,1.23,0.26,-0.27,0.93
  └─ YOY Profit Growth %,104.89%,69.70%,99.36%,-885.85%,-76404.17%,50.00%,-420.00%,97.32%,100.43%,720.00%,200.00%,-82.14%,16.46%
EPS in Rs,-2.07,0.29,0.36,-0.86,-22.94,-0.01,7.10,-0.02,0.55,0.13,0.03,-0.03,0.09
Raw PDF,,,,,,,,,,,,,
