Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,36,36,40,42,52,61,62,66,67,69,71,77,96
  └─ YOY Sales Growth %,2.97%,2.82%,14.63%,19.33%,46.75%,71.14%,56.67%,57.13%,28.06%,12.85%,13.43%,17.69%,43.48%
Expenses,27,27,26,27,38,44,45,50,55,54,54,58,74
  └─ Employee Cost %,60%,61%,51%,51%,51%,58%,56%,59%,59%,62%,60%,60%,62%
Operating Profit,9,8,14,15,15,17,17,16,12,15,17,19,22
OPM %,24%,23%,34%,35%,28%,28%,27%,24%,18%,22%,24%,24%,23%
Other Income,3,3,1,0,1,1,2,5,7,5,5,2,4
  └─ Exceptional items,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.47,0.00
  └─ Other income normal,3.04,3.01,1.13,0.31,0.94,0.99,1.53,4.72,6.57,5.48,4.69,3.97,3.51
Interest,1,2,1,1,1,2,1,2,2,2,2,2,3
Depreciation,6,5,5,6,6,7,6,7,7,7,7,7,8
Profit before tax,5,5,8,8,9,9,11,11,10,12,13,13,14
Tax %,38%,38%,29%,29%,26%,20%,26%,27%,16%,20%,25%,32%,28%
Net Profit,3,3,6,6,7,8,8,8,9,9,10,9,10
  └─ Minority share,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05
  └─ Exceptional items AT,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.93,0.00
  └─ Profit excl Excep,2.95,2.83,5.93,5.97,6.66,7.60,8.38,8.43,8.74,9.44,9.85,9.57,10.27
  └─ Profit for PE,2.95,2.83,5.93,5.97,6.66,7.60,8.38,8.43,8.74,9.44,9.85,9.57,10.32
  └─ Profit for EPS,2.95,2.83,5.93,5.97,6.66,7.60,8.38,8.43,8.74,9.44,9.85,8.64,10.32
  └─ YOY Profit Growth %,104.86%,58.10%,210.47%,178.97%,125.76%,168.55%,41.32%,41.21%,31.23%,24.21%,17.54%,13.52%,18.08%
EPS in Rs,0.16,0.14,0.30,0.29,0.32,0.35,0.33,0.33,0.33,0.36,0.37,0.33,0.39
Raw PDF,,,,,,,,,,,,,
