Metric,Mar 2023,Jun 2023,Sep 2023,Dec 2023,Mar 2024,Jun 2024,Sep 2024,Dec 2024,Mar 2025,Jun 2025,Sep 2025,Dec 2025,Mar 2026
Sales,6.16,4.50,6.33,6.47,7.29,5.83,8.79,8.00,12.50,6.65,9.33,7.25,14.30
  └─ YOY Sales Growth %,,,28.66%,150.78%,18.34%,29.56%,38.86%,23.65%,71.47%,14.07%,6.14%,-9.38%,14.40%
Expenses,6.16,7.00,7.40,5.08,3.88,4.63,7.62,7.15,6.40,7.02,7.36,8.98,7.14
  └─ Employee Cost %,19.97%,38.67%,22.91%,29.52%,21.26%,28.13%,23.66%,28.62%,14.88%,35.79%,29.58%,42.76%,19.09%
Operating Profit,0.00,-2.50,-1.07,1.39,3.41,1.20,1.17,0.85,6.10,-0.37,1.97,-1.73,7.16
OPM %,0.00%,-55.56%,-16.90%,21.48%,46.78%,20.58%,13.31%,10.62%,48.80%,-5.56%,21.11%,-23.86%,50.07%
Other Income,0.71,0.15,0.16,0.15,0.24,0.19,0.23,0.26,0.21,0.28,0.28,0.29,0.44
  └─ Other income normal,0.71,0.15,0.16,0.15,0.24,0.19,0.23,0.26,0.21,0.28,0.28,0.29,0.44
Interest,0.14,0.24,0.28,0.29,0.23,0.15,0.11,0.09,0.04,0.06,0.01,0.01,0.16
Depreciation,0.71,1.02,1.02,1.04,1.01,1.04,1.04,1.04,1.02,1.03,1.05,1.08,1.45
Profit before tax,-0.14,-3.61,-2.21,0.21,2.41,0.20,0.25,-0.02,5.25,-1.18,1.19,-2.53,5.99
Tax %,-7.14%,-24.93%,-24.89%,23.81%,23.65%,20.00%,16.00%,-50.00%,24.95%,-24.58%,27.73%,-25.69%,25.04%
Net Profit,-0.06,-2.71,-1.66,0.02,1.92,0.16,0.21,-0.01,3.93,-0.90,0.86,-1.88,4.49
  └─ Profit from Associates,0.07,0.00,0.00,-0.14,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
  └─ Profit excl Excep,-0.06,-2.71,-1.66,0.02,1.92,0.16,0.21,-0.01,3.93,-0.90,0.86,-1.88,4.49
  └─ Profit for PE,-0.06,-2.71,-1.66,0.02,1.92,0.16,0.21,-0.01,3.93,-0.90,0.86,-1.88,4.49
  └─ Profit for EPS,-0.06,-2.71,-1.66,0.02,1.92,0.16,0.21,-0.01,3.93,-0.90,0.86,-1.88,4.49
  └─ YOY Profit Growth %,,,60.00%,101.20%,3300.00%,105.90%,112.65%,-150.00%,104.69%,-662.50%,309.52%,-18700.00%,14.25%
EPS in Rs,-0.06,-2.61,-1.60,0.02,1.85,0.15,0.20,-0.01,3.77,-0.86,0.82,-1.80,4.30
Raw PDF,,,,,,,,,,,,,
